epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,90.0579,1.88822,1.67731,1.32596,0.66112,0.44017,0.54219,0.25759,1.74319,16.0953,1.18357,0.0700477,0.00332803,0.00332803
2,173.406,1.82042,1.49108,1.32085,0.702,0.51479,0.58761,0.28136,1.68621,1.72577,1.15937,0.0398279,0.00644154,0.00644154
3,256.087,1.77414,1.42009,1.2956,0.62942,0.52353,0.57097,0.28104,1.68968,4.56587,1.15016,0.00938804,0.00933505,0.00933505
4,337.736,1.72068,1.35171,1.28061,0.71181,0.59515,0.63544,0.33251,1.53824,2.73419,1.12094,0.00901,0.00901,0.00901
5,420.487,1.68643,1.30827,1.26738,0.72923,0.63457,0.68668,0.3661,1.51177,4.13114,1.07033,0.00868,0.00868,0.00868
6,503.056,1.63778,1.25746,1.24194,0.75309,0.63194,0.68019,0.36215,1.54442,2.36949,1.07384,0.00835,0.00835,0.00835
7,585.702,1.6107,1.22132,1.22489,0.76996,0.65199,0.71619,0.39108,1.46192,2.1828,1.05727,0.00802,0.00802,0.00802
8,668.277,1.60645,1.2051,1.22317,0.71418,0.62803,0.67637,0.35604,1.4406,2.2637,1.06039,0.00769,0.00769,0.00769
9,751.522,1.58169,1.17912,1.21294,0.7767,0.6422,0.70495,0.38494,1.46511,2.72258,1.06011,0.00736,0.00736,0.00736
10,835.392,1.56979,1.18139,1.21036,0.78063,0.64227,0.71923,0.38886,1.48408,2.53544,1.06274,0.00703,0.00703,0.00703
11,919.272,1.55737,1.15435,1.20438,0.7765,0.64644,0.71181,0.36994,1.46976,2.68362,1.05993,0.0067,0.0067,0.0067
12,1001.97,1.54532,1.142,1.19782,0.77687,0.67072,0.72978,0.4076,1.43616,1.98356,1.03724,0.00637,0.00637,0.00637
13,1085.43,1.5298,1.12454,1.18799,0.77101,0.67762,0.72634,0.41026,1.38215,2.07571,1.02647,0.00604,0.00604,0.00604
14,1168.2,1.51718,1.11665,1.1806,0.77831,0.63944,0.71492,0.37483,1.45759,2.60439,1.05224,0.00571,0.00571,0.00571
15,1251.79,1.50803,1.10328,1.17887,0.75951,0.66576,0.71997,0.39484,1.41424,1.93918,1.03462,0.00538,0.00538,0.00538
16,1336.88,1.50983,1.10273,1.17746,0.7932,0.65353,0.72085,0.40242,1.40114,2.29325,1.02366,0.00505,0.00505,0.00505
17,1421.2,1.48532,1.07351,1.1676,0.75491,0.62621,0.69152,0.37621,1.44328,1.64206,1.03766,0.00472,0.00472,0.00472
18,1505.83,1.47933,1.07119,1.16146,0.78253,0.65277,0.72838,0.41604,1.33542,1.97631,1.01108,0.00439,0.00439,0.00439
19,1590.15,1.46869,1.06044,1.15493,0.80028,0.66835,0.73746,0.41742,1.36347,1.63364,1.01517,0.00406,0.00406,0.00406
20,1674.38,1.44941,1.03974,1.14861,0.77668,0.67476,0.7301,0.41142,1.37202,1.90158,1.01852,0.00373,0.00373,0.00373
21,1747.33,1.30625,0.93253,1.10676,0.77584,0.66551,0.7271,0.39914,1.47783,2.02919,1.04963,0.0034,0.0034,0.0034
22,1818.9,1.2858,0.90275,1.097,0.7569,0.63887,0.69633,0.36819,1.48745,2.20668,1.0586,0.00307,0.00307,0.00307
23,1890.63,1.25987,0.87966,1.08796,0.80723,0.65448,0.72894,0.41918,1.35557,1.86393,1.01839,0.00274,0.00274,0.00274
24,1962.33,1.23641,0.85479,1.07999,0.78539,0.64015,0.71837,0.41253,1.40644,1.73144,1.03219,0.00241,0.00241,0.00241
25,2032.52,1.22111,0.83986,1.06526,0.79229,0.66362,0.73647,0.44125,1.22354,1.69492,0.98566,0.00208,0.00208,0.00208
26,2102.46,1.18714,0.81017,1.05293,0.78534,0.66581,0.74538,0.45024,1.18675,1.4827,0.97333,0.00175,0.00175,0.00175
27,2172.48,1.16053,0.78832,1.04237,0.80605,0.64626,0.73885,0.4647,1.09596,1.65216,0.95056,0.00142,0.00142,0.00142
28,2241.5,1.13957,0.7686,1.03385,0.79807,0.65584,0.74106,0.46673,1.1326,1.61086,0.96139,0.00109,0.00109,0.00109
29,2310.44,1.0987,0.73608,1.0133,0.81983,0.66042,0.74897,0.47062,1.15821,1.41026,0.9589,0.00076,0.00076,0.00076
30,2379.27,1.08177,0.72049,1.0042,0.79387,0.66858,0.74336,0.46549,1.16092,1.47936,0.95628,0.00043,0.00043,0.00043
