epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,86.2216,1.78121,2.01533,1.28275,0.74889,0.65266,0.69054,0.30188,1.79853,2.49952,1.06624,0.0700477,0.00332803,0.00332803
2,167.325,1.63433,1.41074,1.20147,0.7574,0.61807,0.69269,0.37992,1.33197,3.23619,0.92626,0.0398279,0.00644154,0.00644154
3,247.316,1.6315,1.37055,1.18052,0.73525,0.66199,0.70052,0.35573,1.50072,3.58526,0.97672,0.00938804,0.00933505,0.00933505
4,327.053,1.61846,1.32487,1.17607,0.73406,0.60582,0.67454,0.33231,1.5893,3.11588,1.00637,0.00901,0.00901,0.00901
5,406.538,1.58323,1.26563,1.16075,0.71985,0.64904,0.69361,0.40862,1.23333,2.09938,0.93094,0.00868,0.00868,0.00868
6,485.819,1.53024,1.20086,1.13887,0.76026,0.61219,0.69181,0.39531,1.33631,1.85078,0.94371,0.00835,0.00835,0.00835
7,565.108,1.48879,1.14617,1.12509,0.74937,0.64032,0.70414,0.4292,1.19038,1.71411,0.91749,0.00802,0.00802,0.00802
8,644.522,1.44449,1.09816,1.10577,0.73716,0.60261,0.67118,0.40292,1.19065,2.13121,0.91923,0.00769,0.00769,0.00769
9,723.821,1.42503,1.07421,1.09905,0.75355,0.62169,0.68652,0.40935,1.19689,2.21376,0.91041,0.00736,0.00736,0.00736
10,803.161,1.40307,1.0439,1.09138,0.7374,0.60796,0.67726,0.41514,1.19122,1.65662,0.91286,0.00703,0.00703,0.00703
11,882.59,1.38535,1.02819,1.07823,0.73616,0.62378,0.6861,0.39712,1.35898,2.01012,0.94452,0.0067,0.0067,0.0067
12,961.679,1.36704,0.99759,1.07552,0.76276,0.61173,0.7018,0.42941,1.15711,1.94911,0.90581,0.00637,0.00637,0.00637
13,1040.68,1.33257,0.97563,1.06429,0.79026,0.63593,0.72177,0.4465,1.13956,1.73814,0.90344,0.00604,0.00604,0.00604
14,1119.95,1.32162,0.96209,1.05315,0.77117,0.62317,0.69707,0.42685,1.16689,2.00446,0.90367,0.00571,0.00571,0.00571
15,1199.19,1.30482,0.93917,1.05084,0.73778,0.64822,0.71064,0.44791,1.10882,1.97813,0.89219,0.00538,0.00538,0.00538
16,1278.3,1.27883,0.91474,1.03827,0.78654,0.64906,0.72568,0.45958,1.10555,1.53896,0.89008,0.00505,0.00505,0.00505
17,1357.68,1.2775,0.90818,1.04341,0.75209,0.65988,0.71805,0.46151,1.09397,1.71741,0.88459,0.00472,0.00472,0.00472
18,1436.46,1.26296,0.89367,1.03316,0.76458,0.64282,0.70969,0.44414,1.12793,2.04729,0.89658,0.00439,0.00439,0.00439
19,1515.09,1.24035,0.87684,1.0266,0.76717,0.64307,0.71857,0.46034,1.09333,1.49935,0.88608,0.00406,0.00406,0.00406
20,1594.07,1.23318,0.87252,1.02458,0.76173,0.65541,0.72304,0.46545,1.06227,1.55466,0.87966,0.00373,0.00373,0.00373
21,1664.46,1.08421,0.7573,0.9749,0.76135,0.63267,0.70825,0.44328,1.17147,1.4679,0.9081,0.0034,0.0034,0.0034
22,1732.69,1.07255,0.74101,0.9693,0.76787,0.63227,0.70199,0.43898,1.19495,1.2749,0.91613,0.00307,0.00307,0.00307
23,1800.83,1.05406,0.72532,0.9623,0.76834,0.59198,0.6735,0.42348,1.18774,1.5021,0.91377,0.00274,0.00274,0.00274
24,1869.05,1.02807,0.70279,0.95694,0.7749,0.62789,0.72404,0.4568,1.1368,1.31994,0.89769,0.00241,0.00241,0.00241
25,1937.28,1.02341,0.68934,0.95105,0.74912,0.62472,0.70182,0.43861,1.19504,1.58816,0.91002,0.00208,0.00208,0.00208
26,2005.31,1.00073,0.66859,0.94316,0.76893,0.63295,0.7023,0.4495,1.15042,1.61139,0.90571,0.00175,0.00175,0.00175
27,2073.45,0.9772,0.64758,0.93988,0.74985,0.63849,0.69631,0.42813,1.2362,1.67559,0.91326,0.00142,0.00142,0.00142
28,2141.44,0.95786,0.63926,0.93433,0.79247,0.61484,0.69984,0.43352,1.24987,1.44428,0.92198,0.00109,0.00109,0.00109
29,2209.42,0.94128,0.61725,0.92725,0.76386,0.61636,0.69674,0.43596,1.23798,1.57273,0.91281,0.00076,0.00076,0.00076
30,2277.28,0.92612,0.6078,0.92061,0.75515,0.60976,0.68624,0.43196,1.22688,1.53303,0.91408,0.00043,0.00043,0.00043
