epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,87.966,1.92373,1.68428,1.34292,0.70386,0.61437,0.66396,0.3247,1.5902,3.32629,1.08399,0.0700477,0.00332803,0.00332803
2,169.97,1.81881,1.43904,1.30695,0.75151,0.59478,0.65479,0.32876,1.65676,2.44867,1.09103,0.0398279,0.00644154,0.00644154
3,250.465,1.74652,1.37143,1.27353,0.78778,0.63651,0.71279,0.3879,1.40706,2.21448,1.02312,0.00938804,0.00933505,0.00933505
4,330.484,1.69297,1.3036,1.24729,0.78845,0.5997,0.70201,0.37048,1.46663,2.22623,1.03367,0.00901,0.00901,0.00901
5,410.94,1.63893,1.25634,1.22065,0.81217,0.62968,0.72856,0.40647,1.3462,1.62093,0.98879,0.00868,0.00868,0.00868
6,491.996,1.59815,1.21155,1.19726,0.76511,0.63852,0.71432,0.3988,1.40243,1.67231,0.99917,0.00835,0.00835,0.00835
7,572.832,1.57317,1.18257,1.18726,0.81092,0.6316,0.72466,0.41804,1.30766,1.75379,0.96908,0.00802,0.00802,0.00802
8,653.291,1.56545,1.15729,1.17204,0.78118,0.66822,0.73829,0.41386,1.35745,1.54851,0.97841,0.00769,0.00769,0.00769
9,733.913,1.54165,1.14445,1.16506,0.79846,0.64426,0.72097,0.43334,1.23831,1.7525,0.9542,0.00736,0.00736,0.00736
10,814.473,1.52437,1.12286,1.155,0.81298,0.64986,0.7358,0.43246,1.2681,1.66164,0.95723,0.00703,0.00703,0.00703
11,894.856,1.52049,1.11706,1.1473,0.80801,0.6442,0.73299,0.42802,1.27625,1.4115,0.9584,0.0067,0.0067,0.0067
12,975.008,1.47809,1.08124,1.13027,0.79712,0.6467,0.73391,0.43771,1.22654,1.93606,0.94322,0.00637,0.00637,0.00637
13,1055.26,1.47509,1.07841,1.12872,0.79285,0.64484,0.72597,0.43159,1.27688,1.71021,0.95222,0.00604,0.00604,0.00604
14,1135.38,1.45788,1.06586,1.12743,0.82038,0.65107,0.73982,0.44066,1.24271,1.6569,0.94809,0.00571,0.00571,0.00571
15,1215.5,1.45621,1.05323,1.11535,0.78985,0.65411,0.73443,0.4425,1.2252,1.83201,0.93696,0.00538,0.00538,0.00538
16,1295.97,1.43191,1.03687,1.10894,0.81151,0.63161,0.73022,0.45367,1.16342,1.41305,0.92838,0.00505,0.00505,0.00505
17,1376.36,1.43031,1.0261,1.10626,0.81025,0.6279,0.72783,0.44477,1.20363,1.60247,0.93414,0.00472,0.00472,0.00472
18,1456.43,1.43018,1.03243,1.10423,0.81295,0.63579,0.73809,0.45536,1.15437,1.60794,0.91661,0.00439,0.00439,0.00439
19,1536.48,1.40589,1.00731,1.09733,0.82118,0.64178,0.7347,0.44455,1.2318,1.62078,0.94208,0.00406,0.00406,0.00406
20,1616.3,1.39742,1.00009,1.09457,0.81136,0.60991,0.71037,0.44336,1.18408,1.77737,0.9332,0.00373,0.00373,0.00373
21,1681.43,1.28414,0.91451,1.06253,0.77326,0.61618,0.69881,0.41901,1.27003,1.61136,0.94873,0.0034,0.0034,0.0034
22,1744.03,1.26686,0.88886,1.05582,0.79083,0.6267,0.72149,0.43585,1.2092,1.93079,0.93625,0.00307,0.00307,0.00307
23,1806.32,1.246,0.86651,1.05021,0.81091,0.6012,0.70208,0.42776,1.2128,1.64221,0.93388,0.00274,0.00274,0.00274
24,1868.58,1.2224,0.85967,1.04453,0.7942,0.6276,0.71375,0.43537,1.23671,1.86555,0.93828,0.00241,0.00241,0.00241
25,1930.71,1.22128,0.83936,1.03625,0.79977,0.6109,0.70229,0.41975,1.27153,1.64947,0.94928,0.00208,0.00208,0.00208
26,1992.89,1.19803,0.82423,1.02572,0.77412,0.61924,0.70244,0.42869,1.22988,1.44317,0.94041,0.00175,0.00175,0.00175
27,2054.92,1.18058,0.8104,1.02117,0.76543,0.63154,0.71325,0.43791,1.2189,1.60946,0.93372,0.00142,0.00142,0.00142
28,2117.16,1.17115,0.79378,1.01717,0.77308,0.6245,0.70425,0.43291,1.22431,1.53644,0.92919,0.00109,0.00109,0.00109
29,2179.5,1.15994,0.78597,1.01366,0.78684,0.62297,0.71226,0.43295,1.23183,1.51219,0.93317,0.00076,0.00076,0.00076
30,2241.72,1.15965,0.78266,1.00997,0.79509,0.61903,0.71132,0.43885,1.21757,1.47238,0.92988,0.00043,0.00043,0.00043
