epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,81.9599,1.99211,2.40418,1.44202,0.72221,0.62943,0.66614,0.32473,1.53484,2.28274,1.00134,0.0700477,0.00332803,0.00332803
2,157.211,1.79791,1.69948,1.3127,0.70266,0.62197,0.67146,0.35568,1.42251,2.31049,0.97396,0.0398279,0.00644154,0.00644154
3,231.831,1.79637,1.63629,1.30144,0.6132,0.4934,0.53389,0.22919,1.89002,2.34213,1.12293,0.00938804,0.00933505,0.00933505
4,305.469,1.82222,1.63939,1.32799,0.64306,0.51288,0.53291,0.21261,2.13407,2.43361,1.18681,0.00901,0.00901,0.00901
5,379.469,1.76303,1.55023,1.29373,0.71246,0.55621,0.62704,0.31846,1.5422,2.52502,1.02776,0.00868,0.00868,0.00868
6,453.616,1.70507,1.47369,1.27359,0.66809,0.53302,0.57188,0.2708,1.72245,2.58149,1.08986,0.00835,0.00835,0.00835
7,527.428,1.66142,1.41735,1.25155,0.72656,0.57002,0.64462,0.32073,1.64308,1.86167,1.0564,0.00802,0.00802,0.00802
8,600.987,1.63048,1.36365,1.2314,0.75576,0.55195,0.63912,0.32019,1.61125,1.52747,1.04187,0.00769,0.00769,0.00769
9,674.566,1.58583,1.31553,1.21829,0.72362,0.56556,0.63759,0.34141,1.46672,1.78779,1.00886,0.00736,0.00736,0.00736
10,748.294,1.586,1.29848,1.21381,0.74154,0.60105,0.67031,0.34503,1.45998,2.054,1.00509,0.00703,0.00703,0.00703
11,822.106,1.54916,1.26643,1.19683,0.76839,0.57613,0.66592,0.35127,1.39073,1.77615,0.98625,0.0067,0.0067,0.0067
12,895.555,1.52989,1.23965,1.18464,0.71079,0.5863,0.64527,0.35824,1.32872,2.6362,0.97636,0.00637,0.00637,0.00637
13,969.297,1.52069,1.21932,1.18274,0.7266,0.59561,0.6529,0.34171,1.51875,2.01409,1.0105,0.00604,0.00604,0.00604
14,1042.98,1.49205,1.203,1.17599,0.75262,0.56922,0.65349,0.37074,1.33735,2.09432,0.969,0.00571,0.00571,0.00571
15,1116.29,1.4776,1.17896,1.16745,0.73029,0.63445,0.69201,0.36774,1.40816,1.82788,0.98267,0.00538,0.00538,0.00538
16,1189.85,1.46103,1.15775,1.15281,0.74205,0.59499,0.67023,0.33827,1.5371,1.92122,1.01016,0.00505,0.00505,0.00505
17,1263.19,1.44162,1.13202,1.14597,0.74733,0.60231,0.68042,0.39796,1.29093,1.76411,0.94725,0.00472,0.00472,0.00472
18,1336.76,1.4414,1.13438,1.15021,0.73772,0.58983,0.67556,0.39915,1.24121,1.64995,0.92969,0.00439,0.00439,0.00439
19,1410.13,1.41298,1.08071,1.12765,0.71863,0.59362,0.6604,0.35856,1.5082,1.88094,0.98839,0.00406,0.00406,0.00406
20,1483.47,1.37924,1.06301,1.11835,0.75891,0.59809,0.67886,0.38053,1.33726,1.83945,0.95171,0.00373,0.00373,0.00373
21,1553.65,1.23944,0.97666,1.08051,0.72891,0.58061,0.65445,0.32765,1.68318,1.67636,1.04507,0.0034,0.0034,0.0034
22,1624.71,1.23359,0.95234,1.08063,0.7301,0.61392,0.6826,0.36006,1.49385,1.80542,0.99331,0.00307,0.00307,0.00307
23,1695.1,1.20585,0.92752,1.06956,0.72447,0.51735,0.60094,0.30189,1.68544,1.80451,1.06652,0.00274,0.00274,0.00274
24,1765.69,1.1763,0.89721,1.06076,0.75174,0.58521,0.66513,0.33981,1.54718,2.11416,1.01234,0.00241,0.00241,0.00241
25,1836.11,1.16927,0.87871,1.0527,0.71749,0.57653,0.62957,0.2862,1.81283,1.7619,1.09154,0.00208,0.00208,0.00208
26,1906.51,1.14177,0.84256,1.03871,0.75282,0.57998,0.66118,0.34439,1.59721,1.79191,1.02662,0.00175,0.00175,0.00175
27,1977.03,1.11315,0.82253,1.028,0.76514,0.60215,0.68481,0.37193,1.46673,1.71536,0.98472,0.00142,0.00142,0.00142
28,2047.86,1.08364,0.79316,1.01857,0.72822,0.60153,0.67383,0.37788,1.46609,1.69347,0.98319,0.00109,0.00109,0.00109
29,2118.9,1.06324,0.76528,1.00672,0.74573,0.56473,0.64375,0.31979,1.68527,1.86215,1.03735,0.00076,0.00076,0.00076
30,2189.62,1.04129,0.74853,0.99711,0.77916,0.59596,0.68154,0.36113,1.5484,1.68184,1.00491,0.00043,0.00043,0.00043
