epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,91.7506,2.18653,2.12509,1.59144,0.53003,0.41449,0.39612,0.12683,2.24503,6.73749,1.42215,0.0700477,0.00332803,0.00332803
2,176.788,2.07548,1.89202,1.52972,0.46202,0.47283,0.43252,0.18693,1.95217,4.06851,1.27042,0.0398279,0.00644154,0.00644154
3,259.735,1.9845,1.77539,1.48346,0.62593,0.52469,0.54591,0.21743,2.01684,2.2507,1.2655,0.00938804,0.00933505,0.00933505
4,342.581,1.90715,1.6642,1.43321,0.65574,0.53376,0.56632,0.27386,1.72298,2.70485,1.17973,0.00901,0.00901,0.00901
5,425.815,1.82114,1.5553,1.38872,0.69911,0.51089,0.56471,0.25752,1.77802,3.07685,1.16385,0.00868,0.00868,0.00868
6,509.412,1.77463,1.49912,1.3583,0.69563,0.56224,0.62101,0.30743,1.59572,4.34832,1.11132,0.00835,0.00835,0.00835
7,592.771,1.73496,1.44406,1.33186,0.7062,0.57528,0.62786,0.27017,1.88169,2.87326,1.21128,0.00802,0.00802,0.00802
8,676.086,1.70178,1.39655,1.31372,0.7218,0.58004,0.64933,0.33232,1.56967,3.05499,1.09576,0.00769,0.00769,0.00769
9,759.129,1.67278,1.3767,1.29738,0.729,0.59025,0.64623,0.3158,1.58531,2.41241,1.08787,0.00736,0.00736,0.00736
10,842.731,1.65482,1.357,1.29097,0.70961,0.61914,0.66265,0.33485,1.51178,2.67485,1.06086,0.00703,0.00703,0.00703
11,925.813,1.62284,1.31912,1.27088,0.72226,0.6009,0.66336,0.329,1.55335,2.04346,1.06166,0.0067,0.0067,0.0067
12,1008.73,1.60485,1.28109,1.26165,0.74383,0.60515,0.67322,0.36385,1.41031,2.68268,1.02083,0.00637,0.00637,0.00637
13,1091.54,1.58023,1.26561,1.24516,0.72904,0.59863,0.65257,0.34008,1.48739,1.86923,1.03977,0.00604,0.00604,0.00604
14,1174.29,1.55764,1.26073,1.24186,0.72761,0.62157,0.67247,0.34974,1.44986,2.01885,1.02971,0.00571,0.00571,0.00571
15,1256.85,1.53999,1.22214,1.22405,0.75696,0.64188,0.70039,0.38209,1.35114,2.13427,1.0122,0.00538,0.00538,0.00538
16,1339.51,1.53029,1.2163,1.22382,0.73548,0.5831,0.66434,0.37216,1.33432,1.8281,0.99982,0.00505,0.00505,0.00505
17,1422.66,1.50334,1.18276,1.20584,0.73813,0.62628,0.69014,0.38931,1.31848,1.97833,1.00214,0.00472,0.00472,0.00472
18,1505.78,1.49973,1.18608,1.2045,0.77269,0.60138,0.68876,0.38808,1.318,2.1041,0.98505,0.00439,0.00439,0.00439
19,1588.7,1.47972,1.16939,1.19938,0.74926,0.64162,0.7022,0.39647,1.35648,1.65506,0.99702,0.00406,0.00406,0.00406
20,1671.6,1.45997,1.13698,1.18828,0.76133,0.65051,0.71198,0.41363,1.26868,1.39754,0.96523,0.00373,0.00373,0.00373
21,1742.41,1.2573,0.97019,1.11526,0.74176,0.62799,0.69135,0.37028,1.4489,1.61296,1.03287,0.0034,0.0034,0.0034
22,1810.74,1.25169,0.93722,1.11236,0.72733,0.63981,0.69819,0.38016,1.46723,1.71754,1.02355,0.00307,0.00307,0.00307
23,1878.87,1.23307,0.92043,1.10602,0.73866,0.63739,0.70073,0.39523,1.41056,1.47832,1.00348,0.00274,0.00274,0.00274
24,1947.03,1.20793,0.90682,1.09714,0.76037,0.61908,0.70631,0.38002,1.53972,1.83101,1.03958,0.00241,0.00241,0.00241
25,2015.03,1.20059,0.88598,1.08505,0.7642,0.63132,0.7061,0.40773,1.30274,1.44807,0.97397,0.00208,0.00208,0.00208
26,2083.1,1.17415,0.85897,1.07596,0.75241,0.63626,0.70931,0.41041,1.34609,1.57212,0.98346,0.00175,0.00175,0.00175
27,2151.16,1.1533,0.8442,1.06717,0.75724,0.64096,0.71461,0.41581,1.34571,1.54286,0.98279,0.00142,0.00142,0.00142
28,2219.25,1.12912,0.8243,1.05843,0.75045,0.63815,0.71899,0.40619,1.40206,1.48142,0.98861,0.00109,0.00109,0.00109
29,2287.33,1.10914,0.80513,1.05204,0.75219,0.63133,0.70923,0.40691,1.36494,1.47369,0.97942,0.00076,0.00076,0.00076
30,2355.48,1.10187,0.79136,1.03851,0.76619,0.63121,0.72328,0.4218,1.28459,1.39069,0.95773,0.00043,0.00043,0.00043
