epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,82.4423,1.59257,1.40361,1.19,0.75969,0.59203,0.66981,0.3641,1.40453,3.29918,1.04125,0.0700477,0.00332803,0.00332803
2,158.094,1.49101,1.16348,1.15155,0.76424,0.61957,0.69911,0.41179,1.24763,2.25764,0.97906,0.0398279,0.00644154,0.00644154
3,233.008,1.42379,1.09015,1.11833,0.70957,0.6548,0.70082,0.42678,1.18272,3.69001,0.95854,0.00938804,0.00933505,0.00933505
4,307.607,1.36024,1.01722,1.09029,0.76677,0.65672,0.73028,0.45235,1.17295,1.74279,0.94647,0.00901,0.00901,0.00901
5,382.642,1.32093,0.98002,1.07331,0.80207,0.64397,0.72784,0.45555,1.11915,2.56364,0.93201,0.00868,0.00868,0.00868
6,457.073,1.2906,0.9438,1.05937,0.78612,0.67134,0.74016,0.47199,1.08874,1.49046,0.92146,0.00835,0.00835,0.00835
7,531.535,1.26525,0.91853,1.04548,0.80681,0.63874,0.73819,0.47405,1.10641,1.54506,0.92441,0.00802,0.00802,0.00802
8,606.319,1.24804,0.90717,1.04081,0.789,0.65473,0.72768,0.46258,1.11659,1.81283,0.92633,0.00769,0.00769,0.00769
9,681.363,1.24671,0.89981,1.04096,0.79162,0.66009,0.73805,0.48285,1.07406,1.54345,0.92258,0.00736,0.00736,0.00736
10,755.993,1.21734,0.87559,1.02527,0.81519,0.64833,0.73827,0.48114,1.05496,1.75477,0.90798,0.00703,0.00703,0.00703
11,830.871,1.1993,0.85675,1.01761,0.80013,0.64892,0.73455,0.48889,1.01287,1.55294,0.89845,0.0067,0.0067,0.0067
12,905.579,1.20178,0.85456,1.02021,0.78962,0.66789,0.74139,0.48273,1.0344,1.89273,0.90577,0.00637,0.00637,0.00637
13,979.918,1.18234,0.83593,1.01161,0.79946,0.658,0.74168,0.49085,1.03117,1.45008,0.90579,0.00604,0.00604,0.00604
14,1054.68,1.18194,0.83353,1.0128,0.76408,0.64991,0.7235,0.47606,1.04004,1.79267,0.90566,0.00571,0.00571,0.00571
15,1129.18,1.16755,0.82304,1.00669,0.77695,0.66522,0.73976,0.48939,1.03151,1.66322,0.90346,0.00538,0.00538,0.00538
16,1203.63,1.15116,0.80773,1.00119,0.81085,0.65594,0.74519,0.49393,1.02508,1.47569,0.9026,0.00505,0.00505,0.00505
17,1278.24,1.14211,0.80066,0.99739,0.77928,0.64175,0.72025,0.48647,1.01263,1.50206,0.90254,0.00472,0.00472,0.00472
18,1352.89,1.13631,0.79537,0.9967,0.79696,0.65854,0.73434,0.49163,1.02292,1.46732,0.90343,0.00439,0.00439,0.00439
19,1426.64,1.12443,0.77659,0.99031,0.78909,0.64789,0.73475,0.49506,1.00537,1.43838,0.89691,0.00406,0.00406,0.00406
20,1500.75,1.11867,0.77045,0.98756,0.79674,0.64569,0.72706,0.48994,1.023,1.59825,0.90045,0.00373,0.00373,0.00373
21,1565.94,1.06663,0.72338,0.95599,0.77261,0.6221,0.71322,0.46409,1.09346,1.63559,0.92201,0.0034,0.0034,0.0034
22,1628.54,1.05022,0.70276,0.94803,0.76918,0.61787,0.70137,0.46596,1.08155,1.57259,0.92262,0.00307,0.00307,0.00307
23,1690.65,1.0364,0.68317,0.94235,0.79423,0.63095,0.71277,0.46919,1.07134,1.66838,0.91368,0.00274,0.00274,0.00274
24,1752.9,1.01457,0.66865,0.9382,0.78688,0.62233,0.70829,0.46912,1.06738,1.78811,0.91666,0.00241,0.00241,0.00241
25,1814.91,1.01169,0.66027,0.93381,0.79692,0.61086,0.70762,0.46593,1.06109,1.53006,0.91209,0.00208,0.00208,0.00208
26,1877.03,0.99729,0.64989,0.92958,0.78624,0.62755,0.71479,0.47194,1.03848,1.61805,0.90381,0.00175,0.00175,0.00175
27,1939.16,0.98603,0.64073,0.92774,0.79089,0.61355,0.70513,0.47026,1.03877,1.63988,0.90491,0.00142,0.00142,0.00142
28,2001.28,0.97352,0.62851,0.92325,0.78401,0.62002,0.70924,0.47121,1.03789,1.8112,0.90564,0.00109,0.00109,0.00109
29,2063.4,0.96732,0.6215,0.92231,0.79833,0.60869,0.70367,0.47041,1.03984,1.70396,0.90753,0.00076,0.00076,0.00076
30,2125.36,0.95793,0.61315,0.91707,0.79242,0.61395,0.70405,0.4727,1.02889,1.68431,0.90347,0.00043,0.00043,0.00043
