epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,90.4898,1.79696,1.89636,1.25475,0.71697,0.63971,0.66867,0.31404,1.56928,4.75246,1.00716,0.000475576,0.000475576,0.000475576
2,175.353,1.65306,1.40627,1.2142,0.75427,0.60386,0.68245,0.37832,1.35464,1.68629,0.9599,0.000920496,0.000920496,0.000920496
3,259.59,1.59503,1.28596,1.18905,0.76727,0.63391,0.70596,0.3543,1.55582,1.96091,1.0201,0.00133398,0.00133398,0.00133398
4,342.581,1.54248,1.20042,1.16553,0.77909,0.63878,0.70603,0.38206,1.40203,2.2231,0.96898,0.00128753,0.00128753,0.00128753
5,425.002,1.50988,1.16166,1.15391,0.79088,0.64997,0.73651,0.43496,1.23124,1.68173,0.93266,0.00124037,0.00124037,0.00124037
6,507.863,1.46674,1.10363,1.13622,0.74411,0.63466,0.70836,0.39401,1.30044,1.45688,0.94223,0.00119322,0.00119322,0.00119322
7,590.046,1.41487,1.05703,1.10871,0.75764,0.68639,0.73478,0.4394,1.19282,2.00238,0.92814,0.00114606,0.00114606,0.00114606
8,672.463,1.39587,1.04042,1.10655,0.75481,0.66034,0.71795,0.42504,1.21917,1.54485,0.92229,0.0010989,0.0010989,0.0010989
9,756.776,1.36463,1.00573,1.08955,0.7505,0.66154,0.73131,0.43618,1.20107,1.79384,0.92084,0.00105174,0.00105174,0.00105174
10,840.573,1.34989,0.98829,1.08692,0.77043,0.64436,0.72034,0.43152,1.21612,2.13466,0.92229,0.00100459,0.00100459,0.00100459
11,924.339,1.33914,0.97145,1.08604,0.75305,0.6695,0.73162,0.43796,1.1729,1.67402,0.90484,0.00095743,0.00095743,0.00095743
12,1007.46,1.32447,0.95635,1.07588,0.75481,0.66627,0.73863,0.45592,1.11434,1.78535,0.89927,0.000910273,0.000910273,0.000910273
13,1090.39,1.29489,0.93221,1.06251,0.77601,0.65743,0.73506,0.44679,1.17204,1.45922,0.91222,0.000863116,0.000863116,0.000863116
14,1171.93,1.28232,0.91812,1.05877,0.77791,0.63374,0.71768,0.43776,1.12934,1.79836,0.90579,0.000815959,0.000815959,0.000815959
15,1253.17,1.26859,0.90574,1.05285,0.75926,0.61058,0.70135,0.43712,1.11524,1.71994,0.89741,0.000768802,0.000768802,0.000768802
16,1335.04,1.26285,0.89691,1.05049,0.75004,0.66919,0.74183,0.46261,1.09466,1.60242,0.8936,0.000721645,0.000721645,0.000721645
17,1416.71,1.23582,0.87277,1.04002,0.77106,0.62414,0.69481,0.44352,1.0859,1.61792,0.89257,0.000674488,0.000674488,0.000674488
18,1498.38,1.23248,0.86758,1.03739,0.75971,0.66083,0.72287,0.46182,1.06969,1.52101,0.88485,0.000627331,0.000627331,0.000627331
19,1580.03,1.21402,0.85133,1.03148,0.79545,0.58096,0.69434,0.45333,1.07465,1.30813,0.8877,0.000580174,0.000580174,0.000580174
20,1661.95,1.20952,0.84923,1.02944,0.7512,0.69985,0.75159,0.46763,1.06819,1.42,0.88555,0.000533017,0.000533017,0.000533017
21,1736.63,1.05034,0.70944,0.97267,0.73281,0.64353,0.7109,0.45832,1.08503,1.45237,0.8864,0.00048586,0.00048586,0.00048586
22,1808.78,1.03734,0.68999,0.96788,0.75908,0.66254,0.73774,0.46417,1.14683,1.37025,0.89842,0.000438703,0.000438703,0.000438703
23,1881.91,1.01769,0.67155,0.95916,0.76454,0.59684,0.68719,0.42803,1.18166,1.7114,0.913,0.000391546,0.000391546,0.000391546
24,1954.33,0.99675,0.65838,0.9549,0.75778,0.61838,0.71168,0.4327,1.26786,1.64862,0.93143,0.000344389,0.000344389,0.000344389
25,2026.76,0.98918,0.64552,0.95,0.74728,0.64163,0.70215,0.43409,1.20236,1.65146,0.91139,0.000297232,0.000297232,0.000297232
26,2099.25,0.97248,0.6355,0.94253,0.77042,0.6227,0.70671,0.44234,1.17831,1.85101,0.90769,0.000250075,0.000250075,0.000250075
27,2171.35,0.95691,0.62027,0.94232,0.75688,0.61427,0.69058,0.42627,1.21731,1.88905,0.91468,0.000202918,0.000202918,0.000202918
28,2243.79,0.94309,0.61351,0.93595,0.75047,0.62605,0.70448,0.44004,1.17775,1.82797,0.90605,0.000155761,0.000155761,0.000155761
29,2316.07,0.92322,0.59567,0.93204,0.74355,0.63281,0.70264,0.43739,1.20881,1.75755,0.91196,0.000108604,0.000108604,0.000108604
30,2388.61,0.92062,0.59187,0.92847,0.76074,0.62507,0.70773,0.45089,1.16227,1.68736,0.90026,6.1447e-05,6.1447e-05,6.1447e-05
