epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,83.115,1.71325,1.92268,1.26136,0.73676,0.6172,0.69588,0.35546,1.51907,2.65316,0.97903,0.0700477,0.00332803,0.00332803
2,158.589,1.57534,1.34474,1.1824,0.77545,0.62672,0.73016,0.41497,1.35512,1.59738,0.94525,0.0398279,0.00644154,0.00644154
3,233.783,1.56951,1.30657,1.17113,0.74078,0.61737,0.6736,0.36965,1.35237,2.59657,0.95681,0.00938804,0.00933505,0.00933505
4,308.091,1.5823,1.28897,1.17079,0.74438,0.61616,0.68524,0.38898,1.33172,1.72744,0.93847,0.00901,0.00901,0.00901
5,382.281,1.52712,1.22291,1.14709,0.78486,0.5814,0.66874,0.32478,1.67631,2.33913,1.02415,0.00868,0.00868,0.00868
6,456.697,1.48705,1.16713,1.1309,0.75003,0.58502,0.67019,0.37848,1.37556,2.70082,0.96405,0.00835,0.00835,0.00835
7,530.976,1.44997,1.11976,1.121,0.76507,0.58531,0.67066,0.35041,1.52843,2.38737,0.99462,0.00802,0.00802,0.00802
8,605.081,1.42596,1.08974,1.10792,0.74367,0.6663,0.7273,0.43091,1.20657,1.62551,0.92115,0.00769,0.00769,0.00769
9,679.337,1.39851,1.05595,1.09742,0.76172,0.64474,0.70336,0.42111,1.18584,2.23435,0.92008,0.00736,0.00736,0.00736
10,753.474,1.37107,1.02882,1.08965,0.76103,0.62722,0.70688,0.41759,1.19446,1.86537,0.93057,0.00703,0.00703,0.00703
11,827.892,1.36677,1.01559,1.08306,0.77668,0.62861,0.71896,0.44364,1.1742,1.70718,0.92656,0.0067,0.0067,0.0067
12,901.808,1.34905,0.99579,1.07724,0.78398,0.61565,0.69917,0.41723,1.17951,2.00768,0.91708,0.00637,0.00637,0.00637
13,976.217,1.31375,0.96367,1.06172,0.7859,0.58925,0.67204,0.415,1.19161,1.65205,0.9207,0.00604,0.00604,0.00604
14,1050.37,1.31136,0.95699,1.06435,0.7458,0.61289,0.69121,0.43195,1.1227,1.84315,0.90981,0.00571,0.00571,0.00571
15,1124.37,1.29224,0.93237,1.05185,0.75326,0.62983,0.69777,0.43274,1.15044,1.96733,0.9173,0.00538,0.00538,0.00538
16,1198.46,1.28188,0.92263,1.04942,0.76517,0.59552,0.67279,0.42006,1.14506,1.72416,0.9142,0.00505,0.00505,0.00505
17,1272.52,1.25059,0.89775,1.03782,0.75089,0.60056,0.67354,0.42915,1.12412,1.64276,0.90419,0.00472,0.00472,0.00472
18,1346.52,1.23537,0.87805,1.0316,0.76306,0.62825,0.71915,0.44503,1.14844,1.51046,0.90469,0.00439,0.00439,0.00439
19,1420.75,1.23135,0.87236,1.0324,0.73344,0.59341,0.66532,0.42868,1.11343,1.39349,0.90021,0.00406,0.00406,0.00406
20,1494.85,1.21524,0.85584,1.02345,0.75863,0.6114,0.69905,0.44233,1.12055,1.70567,0.90259,0.00373,0.00373,0.00373
21,1565.33,1.10519,0.78006,0.98869,0.76168,0.61028,0.68578,0.43277,1.15261,1.37858,0.91205,0.0034,0.0034,0.0034
22,1633.43,1.09944,0.76454,0.98581,0.73087,0.63418,0.69827,0.44277,1.13106,1.4797,0.9097,0.00307,0.00307,0.00307
23,1701.37,1.08107,0.74699,0.97977,0.75155,0.55104,0.62489,0.39659,1.19788,1.62078,0.92244,0.00274,0.00274,0.00274
24,1769.21,1.04694,0.72228,0.96921,0.72678,0.62214,0.69062,0.42894,1.22113,1.96936,0.93614,0.00241,0.00241,0.00241
25,1837.07,1.03631,0.7076,0.96072,0.7414,0.62648,0.70055,0.43729,1.22104,1.76,0.92609,0.00208,0.00208,0.00208
26,1904.94,1.01012,0.68336,0.95319,0.75454,0.63087,0.70062,0.44886,1.17121,1.63048,0.91369,0.00175,0.00175,0.00175
27,1972.66,0.99131,0.66423,0.94875,0.7505,0.62635,0.69073,0.4399,1.18148,1.71692,0.92357,0.00142,0.00142,0.00142
28,2040.39,0.96813,0.65109,0.94188,0.73847,0.64059,0.6957,0.44736,1.1312,1.57585,0.90713,0.00109,0.00109,0.00109
29,2108.02,0.94361,0.62294,0.93273,0.75973,0.62001,0.68832,0.4426,1.16101,1.64129,0.90945,0.00076,0.00076,0.00076
30,2175.84,0.92488,0.60798,0.92602,0.75848,0.61938,0.69446,0.44864,1.14854,1.57617,0.90873,0.00043,0.00043,0.00043
