epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,90.1773,2.27726,2.26393,1.68457,0.52496,0.42618,0.38561,0.13482,2.3075,3.91422,1.48897,0.0700477,0.00332803,0.00332803
2,173.414,2.23501,2.11228,1.70889,0.52129,0.31787,0.31516,0.11278,2.40841,4.22238,1.53838,0.0398279,0.00644154,0.00644154
3,255.295,2.19822,2.05521,1.69255,0.54881,0.42028,0.39418,0.13397,2.40485,2.88407,1.53761,0.00938804,0.00933505,0.00933505
4,337.394,2.18096,2.03953,1.68554,0.55293,0.44591,0.41806,0.13309,2.39694,6.75386,1.52337,0.00901,0.00901,0.00901
5,418.87,2.12384,1.96777,1.65286,0.5902,0.23776,0.2753,0.10398,2.48678,2.4951,1.59438,0.00868,0.00868,0.00868
6,500.05,2.11219,1.94599,1.65202,0.55861,0.37742,0.40112,0.12256,2.43156,2.26941,1.51889,0.00835,0.00835,0.00835
7,581.436,2.09271,1.92102,1.64071,0.52152,0.42557,0.4176,0.15906,2.09249,4.1589,1.42528,0.00802,0.00802,0.00802
8,662.965,2.08436,1.91604,1.63461,0.62203,0.47175,0.48139,0.1825,2.18066,4.1103,1.40919,0.00769,0.00769,0.00769
9,744.386,2.06687,1.86297,1.61205,0.56989,0.48359,0.48659,0.1588,2.3781,2.59967,1.54856,0.00736,0.00736,0.00736
10,826.112,2.04857,1.85476,1.61827,0.58352,0.45058,0.44396,0.15944,2.25493,2.83223,1.46154,0.00703,0.00703,0.00703
11,907.923,2.01998,1.8049,1.59142,0.5018,0.45811,0.42999,0.17448,2.03559,3.17703,1.37254,0.0067,0.0067,0.0067
12,988.791,2.00712,1.80148,1.58622,0.60418,0.49127,0.49686,0.18822,2.02908,3.09084,1.34487,0.00637,0.00637,0.00637
13,1069.87,1.98389,1.75745,1.57172,0.64292,0.49659,0.51433,0.20202,2.06674,2.41204,1.37651,0.00604,0.00604,0.00604
14,1151.61,1.9758,1.75804,1.55987,0.60306,0.51553,0.52545,0.21208,1.97653,3.67374,1.33367,0.00571,0.00571,0.00571
15,1232.8,1.95046,1.72845,1.54919,0.60861,0.46529,0.46975,0.15847,nan,nan,nan,0.00538,0.00538,0.00538
16,1314.37,1.94861,1.72363,1.55011,0.65841,0.49769,0.51566,0.20916,2.00603,2.15523,1.33476,0.00505,0.00505,0.00505
17,1395.81,1.92566,1.69069,1.53233,0.68153,0.50759,0.55938,0.24049,1.94815,2.64339,1.30671,0.00472,0.00472,0.00472
18,1477.57,1.90819,1.67688,1.52694,0.62346,0.4802,0.51177,0.20303,1.95068,4.13454,1.30586,0.00439,0.00439,0.00439
19,1559.09,1.91928,1.66562,1.52477,0.58745,0.48795,0.50773,0.201,1.93661,2.97664,1.30849,0.00406,0.00406,0.00406
20,1640.8,1.88356,1.63678,1.50628,0.6301,0.55204,0.56087,0.24382,1.7966,3.0445,1.24516,0.00373,0.00373,0.00373
21,1711.64,1.72634,1.53409,1.48401,0.64295,0.53465,0.55781,0.24435,1.91607,2.27627,1.32464,0.0034,0.0034,0.0034
22,1780.39,1.71874,1.48388,1.47706,0.64563,0.51702,0.5552,0.22198,1.99063,2.51335,1.3219,0.00307,0.00307,0.00307
23,1848.74,1.70292,1.46485,1.46091,0.64239,0.51441,0.53185,0.22499,1.96027,2.02299,1.30789,0.00274,0.00274,0.00274
24,1917.24,1.67074,1.43933,1.45696,0.68519,0.49209,0.54653,0.2121,2.101,2.29729,1.37378,0.00241,0.00241,0.00241
25,1985.73,1.64865,1.38908,1.42821,0.66775,0.53148,0.56783,0.24181,1.95735,2.06775,1.29002,0.00208,0.00208,0.00208
26,2054.22,1.59628,1.33102,1.39656,0.67285,0.53939,0.5844,0.26197,1.80207,2.01921,1.24341,0.00175,0.00175,0.00175
27,2122.77,1.57439,1.30619,1.38366,0.69475,0.56702,0.61319,0.2716,1.85557,2.10053,1.25223,0.00142,0.00142,0.00142
28,2191.26,1.52958,1.24471,1.35924,0.74086,0.54332,0.61919,0.28481,1.75387,2.02542,1.22331,0.00109,0.00109,0.00109
29,2259.54,1.47463,1.18263,1.32001,0.72779,0.5567,0.61773,0.28203,1.79147,1.85165,1.21491,0.00076,0.00076,0.00076
30,2327.93,1.44488,1.15238,1.29468,0.73258,0.58367,0.64234,0.31513,1.66228,1.93992,1.16625,0.00043,0.00043,0.00043
