epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,88.2281,2.25432,2.20581,1.63343,0.59397,0.48699,0.4789,0.15511,2.29209,3.72866,1.49342,0.0700477,0.00332803,0.00332803
2,170.55,2.11161,1.88651,1.55606,0.57985,0.58115,0.56023,0.22056,1.96276,7.39622,1.26024,0.0398279,0.00644154,0.00644154
3,251.753,2.02976,1.77434,1.49691,0.68674,0.55974,0.59037,0.27919,1.71194,2.84026,1.16326,0.00938804,0.00933505,0.00933505
4,331.84,1.95142,1.68491,1.45068,0.63173,0.56322,0.60464,0.27743,1.67921,2.00663,1.12854,0.00901,0.00901,0.00901
5,412.642,1.90979,1.63174,1.42413,0.72416,0.58929,0.65736,0.31485,1.66665,2.4878,1.11491,0.00868,0.00868,0.00868
6,493.76,1.87338,1.59409,1.40231,0.74869,0.60869,0.65913,0.30856,1.63041,2.09944,1.10128,0.00835,0.00835,0.00835
7,574.663,1.84394,1.54683,1.37498,0.75622,0.58614,0.66306,0.33131,1.52256,2.02642,1.05654,0.00802,0.00802,0.00802
8,655.254,1.81994,1.51017,1.35292,0.74716,0.61621,0.6737,0.31126,1.62114,2.02703,1.09859,0.00769,0.00769,0.00769
9,735.878,1.78586,1.4823,1.33882,0.71281,0.64225,0.67718,0.33016,1.56789,2.34654,1.06201,0.00736,0.00736,0.00736
10,816.72,1.7669,1.4709,1.3278,0.75654,0.60752,0.67153,0.3403,1.5077,2.21476,1.05271,0.00703,0.00703,0.00703
11,896.848,1.74876,1.43596,1.31626,0.74854,0.61598,0.66967,0.32464,1.56454,1.94709,1.05356,0.0067,0.0067,0.0067
12,976.825,1.73887,1.42808,1.30806,0.75686,0.63802,0.69952,0.35781,1.50011,1.81815,1.04698,0.00637,0.00637,0.00637
13,1056.78,1.70376,1.39618,1.29093,0.76288,0.62129,0.69198,0.35674,1.52816,1.9346,1.04135,0.00604,0.00604,0.00604
14,1136.88,1.68851,1.38478,1.28255,0.76839,0.61854,0.69209,0.35446,1.4821,2.03815,1.04447,0.00571,0.00571,0.00571
15,1216.76,1.67899,1.3678,1.27468,0.77494,0.60864,0.69674,0.35403,1.51586,1.72025,1.02427,0.00538,0.00538,0.00538
16,1296.89,1.67296,1.35674,1.26368,0.76666,0.63433,0.7064,0.38713,1.3851,1.93524,1.01394,0.00505,0.00505,0.00505
17,1377.21,1.66184,1.3474,1.26492,0.74814,0.63462,0.68764,0.33259,1.58319,1.96361,1.04592,0.00472,0.00472,0.00472
18,1457.28,1.66411,1.34555,1.25629,0.79526,0.60486,0.69964,0.36618,1.45271,2.1656,1.01561,0.00439,0.00439,0.00439
19,1537.27,1.62914,1.32013,1.24755,0.75713,0.64695,0.71422,0.38969,1.40112,1.76056,1.00173,0.00406,0.00406,0.00406
20,1617.98,1.62585,1.31408,1.24491,0.74324,0.64131,0.69807,0.37329,1.39802,2.00661,0.99345,0.00373,0.00373,0.00373
21,1683.32,1.45285,1.18399,1.18872,0.7443,0.6072,0.67343,0.34775,1.51352,2.10979,1.0243,0.0034,0.0034,0.0034
22,1746.15,1.43768,1.14067,1.18128,0.73317,0.62875,0.67706,0.31963,1.74512,2.19201,1.08755,0.00307,0.00307,0.00307
23,1808.85,1.40793,1.11846,1.17096,0.755,0.60348,0.67935,0.34656,1.5782,1.90017,1.03568,0.00274,0.00274,0.00274
24,1871.36,1.38895,1.0952,1.15777,0.75914,0.60882,0.67379,0.34479,1.55205,1.81125,1.0204,0.00241,0.00241,0.00241
25,1933.73,1.38474,1.07991,1.1503,0.75144,0.63389,0.6962,0.35588,1.54564,1.94313,1.02251,0.00208,0.00208,0.00208
26,1996.19,1.36663,1.06417,1.14209,0.74994,0.64835,0.70691,0.36909,1.47368,1.93097,0.99882,0.00175,0.00175,0.00175
27,2058.78,1.34664,1.04797,1.13484,0.78097,0.62631,0.70362,0.36669,1.46705,1.86392,0.99889,0.00142,0.00142,0.00142
28,2121.16,1.3332,1.02394,1.12945,0.7687,0.63116,0.70026,0.37358,1.4823,1.78464,0.99657,0.00109,0.00109,0.00109
29,2183.68,1.32228,1.01642,1.1229,0.76517,0.63132,0.70335,0.36473,1.52426,1.87546,1.00731,0.00076,0.00076,0.00076
30,2246.1,1.33029,1.0135,1.12189,0.75911,0.63331,0.70073,0.37753,1.44825,1.67652,0.98629,0.00043,0.00043,0.00043
