epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,80.0838,1.82415,1.63959,1.40524,0.69822,0.51701,0.57187,0.21888,2.02588,8.16297,1.30977,0.0700477,0.00332803,0.00332803
2,151.855,1.68068,1.35886,1.34578,0.73785,0.57581,0.62518,0.30256,1.67975,3.73138,1.14679,0.0398279,0.00644154,0.00644154
3,221.659,1.58284,1.2618,1.29528,0.77259,0.60527,0.67443,0.32215,1.72713,2.80126,1.12262,0.00938804,0.00933505,0.00933505
4,290.93,1.51445,1.18536,1.25678,0.7847,0.64101,0.69733,0.32587,1.68015,2.33737,1.10511,0.00901,0.00901,0.00901
5,360.813,1.47088,1.13782,1.22962,0.7783,0.63419,0.70477,0.32844,1.80142,2.39257,1.14425,0.00868,0.00868,0.00868
6,430.459,1.42849,1.09245,1.20559,0.81688,0.61561,0.72542,0.38679,1.43767,2.1005,1.02709,0.00835,0.00835,0.00835
7,499.359,1.40458,1.07777,1.19157,0.80647,0.63609,0.71737,0.38732,1.48722,1.96153,1.03514,0.00802,0.00802,0.00802
8,568.779,1.37232,1.04167,1.17691,0.77058,0.64751,0.71453,0.38576,1.43814,1.72683,1.01197,0.00769,0.00769,0.00769
9,637.361,1.35525,1.02245,1.1631,0.79525,0.64716,0.72313,0.38621,1.46571,1.79423,1.02407,0.00736,0.00736,0.00736
10,705.891,1.32899,0.9948,1.14937,0.81811,0.63803,0.71221,0.38868,1.44272,1.68861,1.01725,0.00703,0.00703,0.00703
11,774.667,1.31562,0.9839,1.14331,0.80705,0.63528,0.71592,0.38731,1.48057,1.66651,1.02771,0.0067,0.0067,0.0067
12,843.402,1.29662,0.96708,1.13174,0.78821,0.65242,0.71375,0.37095,1.60962,1.94595,1.05707,0.00637,0.00637,0.00637
13,912.433,1.29088,0.96049,1.13115,0.80748,0.63118,0.71975,0.38779,1.49437,1.6059,1.02699,0.00604,0.00604,0.00604
14,981.247,1.27519,0.94347,1.12158,0.7949,0.65435,0.72849,0.38781,1.50994,1.63775,1.0241,0.00571,0.00571,0.00571
15,1050.31,1.26142,0.92953,1.11422,0.81721,0.66131,0.7395,0.40856,1.39432,1.49926,0.99533,0.00538,0.00538,0.00538
16,1119.11,1.25235,0.92594,1.10785,0.78247,0.65643,0.72435,0.38461,1.54018,1.8626,1.03549,0.00505,0.00505,0.00505
17,1188.11,1.2395,0.90466,1.10179,0.80969,0.66072,0.72647,0.38919,1.48974,1.8841,1.01489,0.00472,0.00472,0.00472
18,1257.27,1.22844,0.89467,1.09436,0.80191,0.6667,0.72909,0.38747,1.48596,1.96305,1.01209,0.00439,0.00439,0.00439
19,1326.58,1.22684,0.89065,1.09792,0.81595,0.65228,0.7306,0.39137,1.44306,1.70902,1.00199,0.00406,0.00406,0.00406
20,1396.08,1.21259,0.88063,1.08678,0.80263,0.66051,0.72958,0.39989,1.42414,1.61933,1.00161,0.00373,0.00373,0.00373
21,1464.74,1.17092,0.84123,1.04889,0.79406,0.61329,0.69543,0.39268,1.39537,1.78103,0.99497,0.0034,0.0034,0.0034
22,1531.86,1.14736,0.81677,1.04026,0.79503,0.64077,0.70948,0.38566,1.48535,1.92155,1.01812,0.00307,0.00307,0.00307
23,1598.24,1.13606,0.80401,1.03558,0.79329,0.62976,0.70835,0.40735,1.36238,1.77428,0.98793,0.00274,0.00274,0.00274
24,1665.09,1.11513,0.78346,1.02744,0.80115,0.62703,0.71186,0.40818,1.35742,1.72202,0.98908,0.00241,0.00241,0.00241
25,1731.65,1.10599,0.7744,1.02222,0.7966,0.61838,0.70026,0.40688,1.32816,1.66976,0.98155,0.00208,0.00208,0.00208
26,1797.33,1.09511,0.76377,1.01535,0.77664,0.64609,0.71007,0.4052,1.35266,1.78094,0.98513,0.00175,0.00175,0.00175
27,1863.13,1.08296,0.74872,1.01165,0.78392,0.65075,0.71752,0.41925,1.31625,1.89102,0.975,0.00142,0.00142,0.00142
28,1929.82,1.07074,0.74065,1.00559,0.80838,0.62089,0.70406,0.41152,1.35062,1.70963,0.97671,0.00109,0.00109,0.00109
29,1996.46,1.06099,0.72889,1.00002,0.79591,0.62609,0.70561,0.41891,1.30901,1.62511,0.97384,0.00076,0.00076,0.00076
30,2062.94,1.05136,0.72143,0.99802,0.79475,0.62936,0.70921,0.41919,1.33808,1.67504,0.97794,0.00043,0.00043,0.00043
