epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,72.996,1.58424,1.37539,1.17804,0.70613,0.61089,0.66572,0.37287,1.32717,2.6911,1.01982,0.0700477,0.00332803,0.00332803
2,139.946,1.48046,1.11647,1.13244,0.76906,0.65579,0.71662,0.41661,1.27738,2.06926,0.98988,0.0398279,0.00644154,0.00644154
3,205.851,1.41607,1.05297,1.10357,0.78783,0.63966,0.70787,0.42184,1.21507,2.22874,0.97143,0.00938804,0.00933505,0.00933505
4,271.484,1.36301,0.98647,1.07677,0.77946,0.66073,0.72738,0.44675,1.15562,2.47776,0.94986,0.00901,0.00901,0.00901
5,336.974,1.31276,0.94917,1.05547,0.79122,0.67099,0.74052,0.45612,1.16913,1.52231,0.94574,0.00868,0.00868,0.00868
6,402.389,1.27829,0.91245,1.0348,0.80219,0.66948,0.74933,0.4681,1.12527,1.46817,0.93148,0.00835,0.00835,0.00835
7,468.004,1.24138,0.87477,1.02514,0.80548,0.66433,0.74478,0.4765,1.08321,1.3755,0.91958,0.00802,0.00802,0.00802
8,533.398,1.22646,0.86061,1.01646,0.80696,0.67309,0.75153,0.47472,1.11161,1.43558,0.92638,0.00769,0.00769,0.00769
9,598.957,1.22273,0.84534,1.0103,0.78859,0.66523,0.7466,0.47452,1.06988,1.73485,0.9188,0.00736,0.00736,0.00736
10,664.344,1.20547,0.83314,1.00471,0.80359,0.66718,0.75137,0.48273,1.08827,1.46017,0.91986,0.00703,0.00703,0.00703
11,729.763,1.18647,0.81435,0.99954,0.81266,0.64928,0.74156,0.47853,1.07288,1.48176,0.91626,0.0067,0.0067,0.0067
12,795.133,1.17765,0.80711,0.99765,0.7857,0.66699,0.7432,0.47764,1.08078,1.84936,0.91549,0.00637,0.00637,0.00637
13,860.558,1.16686,0.79239,0.98615,0.81412,0.63665,0.72749,0.47441,1.04213,1.53283,0.91041,0.00604,0.00604,0.00604
14,925.889,1.15378,0.78729,0.98531,0.81903,0.65328,0.74751,0.47837,1.07336,1.42645,0.91897,0.00571,0.00571,0.00571
15,991.182,1.15323,0.78428,0.98506,0.84213,0.64374,0.74449,0.48436,1.06755,1.34237,0.91214,0.00538,0.00538,0.00538
16,1056.73,1.13048,0.76136,0.97599,0.83652,0.64931,0.74385,0.47749,1.0589,1.37282,0.91041,0.00505,0.00505,0.00505
17,1122.1,1.1215,0.7531,0.97276,0.7981,0.66347,0.74372,0.48566,1.05124,1.49576,0.90771,0.00472,0.00472,0.00472
18,1187.56,1.1112,0.74812,0.97013,0.82422,0.66067,0.74627,0.48738,1.04589,1.40495,0.90565,0.00439,0.00439,0.00439
19,1252.98,1.10528,0.74008,0.96876,0.8081,0.67343,0.74831,0.48753,1.04083,1.60805,0.90832,0.00406,0.00406,0.00406
20,1318.29,1.10222,0.73512,0.96535,0.81795,0.67465,0.75806,0.50447,1.02571,1.41337,0.90315,0.00373,0.00373,0.00373
21,1383.37,1.09076,0.73544,0.96449,0.79962,0.62137,0.71992,0.46616,1.08724,1.74681,0.92113,0.0034,0.0034,0.0034
22,1446.38,1.0817,0.71842,0.95885,0.7887,0.65578,0.73403,0.47516,1.09335,1.54894,0.9193,0.00307,0.00307,0.00307
23,1509.25,1.06966,0.70249,0.95434,0.78506,0.66295,0.73499,0.4739,1.06436,1.63556,0.9142,0.00274,0.00274,0.00274
24,1571.96,1.04979,0.68937,0.95076,0.77776,0.65546,0.72465,0.47006,1.06423,1.65177,0.91764,0.00241,0.00241,0.00241
25,1634.62,1.05531,0.68513,0.94868,0.8065,0.64245,0.72501,0.46992,1.08187,1.43252,0.91657,0.00208,0.00208,0.00208
26,1697.21,1.03363,0.67057,0.93998,0.80399,0.6572,0.731,0.46873,1.07477,1.52485,0.91545,0.00175,0.00175,0.00175
27,1760.04,1.02025,0.65797,0.9404,0.79251,0.64427,0.7225,0.47204,1.06447,1.58958,0.91941,0.00142,0.00142,0.00142
28,1822.71,1.00736,0.65125,0.93331,0.80299,0.64884,0.726,0.4716,1.05516,1.67742,0.91433,0.00109,0.00109,0.00109
29,1885.38,1.00362,0.64176,0.93238,0.80459,0.63717,0.72367,0.47429,1.05749,1.55973,0.91403,0.00076,0.00076,0.00076
30,1947.92,1.00306,0.6376,0.93096,0.80596,0.6406,0.72599,0.47441,1.05182,1.59142,0.91277,0.00043,0.00043,0.00043
