epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,84.5268,2.04979,1.85965,1.50651,0.65995,0.53663,0.57997,0.25517,1.85752,4.49585,1.2306,0.0700477,0.00332803,0.00332803
2,162.295,1.92579,1.59061,1.43854,0.74194,0.62361,0.67996,0.3209,1.68668,3.57105,1.15534,0.0398279,0.00644154,0.00644154
3,239.147,1.8517,1.49752,1.39601,0.74073,0.60298,0.664,0.34135,1.57847,2.15495,1.07912,0.00938804,0.00933505,0.00933505
4,315.695,1.77342,1.40881,1.34701,0.73596,0.60357,0.67477,0.36604,1.46411,3.00486,1.07921,0.00901,0.00901,0.00901
5,392.167,1.72884,1.37048,1.32429,0.74258,0.63207,0.68798,0.36798,1.51715,1.68657,1.05474,0.00868,0.00868,0.00868
6,468.887,1.69522,1.33284,1.29814,0.79614,0.61542,0.68788,0.32774,1.67681,2.97625,1.13623,0.00835,0.00835,0.00835
7,545.182,1.64833,1.28275,1.2752,0.75049,0.64815,0.70736,0.39249,1.37916,2.11134,1.02268,0.00802,0.00802,0.00802
8,621.732,1.62715,1.25874,1.25518,0.79599,0.62825,0.71259,0.38231,1.4141,1.81515,1.02743,0.00769,0.00769,0.00769
9,698.252,1.60456,1.25061,1.24697,0.81159,0.62263,0.71748,0.37646,1.46158,1.60573,1.02089,0.00736,0.00736,0.00736
10,774.717,1.57695,1.21459,1.23077,0.77758,0.63153,0.70523,0.37017,1.51566,1.76192,1.04283,0.00703,0.00703,0.00703
11,851.015,1.57734,1.21615,1.22835,0.79171,0.64137,0.7212,0.41512,1.3237,1.50804,0.99252,0.0067,0.0067,0.0067
12,927.109,1.55966,1.19539,1.2191,0.78925,0.62095,0.71017,0.39168,1.37537,1.77634,1.00207,0.00637,0.00637,0.00637
13,1003.46,1.5384,1.16962,1.20749,0.79312,0.65034,0.72741,0.40236,1.41217,2.0264,1.00846,0.00604,0.00604,0.00604
14,1079.55,1.52264,1.15618,1.20103,0.80725,0.64749,0.73482,0.39902,1.42611,1.7525,1.01095,0.00571,0.00571,0.00571
15,1155.89,1.51704,1.15091,1.19774,0.78662,0.64983,0.70831,0.38787,1.44505,2.14241,1.02038,0.00538,0.00538,0.00538
16,1231.66,1.51428,1.14474,1.18813,0.80049,0.64004,0.72041,0.40604,1.37232,1.76763,1.00001,0.00505,0.00505,0.00505
17,1307.85,1.49389,1.12621,1.1856,0.76242,0.64867,0.7178,0.3955,1.42973,1.78616,1.00815,0.00472,0.00472,0.00472
18,1383.84,1.47811,1.11429,1.17762,0.8148,0.63591,0.72574,0.40456,1.3721,1.5273,0.99994,0.00439,0.00439,0.00439
19,1459.34,1.46434,1.10624,1.16878,0.80826,0.63848,0.72181,0.40308,1.40358,1.67606,1.0041,0.00406,0.00406,0.00406
20,1535.87,1.46063,1.09411,1.16745,0.78956,0.67311,0.7383,0.43574,1.27372,1.78888,0.95803,0.00373,0.00373,0.00373
21,1601.13,1.3225,0.98852,1.12518,0.75671,0.61074,0.68032,0.38263,1.42779,1.62292,1.01383,0.0034,0.0034,0.0034
22,1664.01,1.30171,0.95624,1.11456,0.76748,0.63608,0.71255,0.40745,1.35479,1.75363,0.98891,0.00307,0.00307,0.00307
23,1726.58,1.28278,0.94069,1.10717,0.76785,0.6438,0.71251,0.41153,1.30619,1.76373,0.98024,0.00274,0.00274,0.00274
24,1789.22,1.26028,0.92721,1.10215,0.76287,0.63971,0.70458,0.38751,1.43284,2.0761,1.0151,0.00241,0.00241,0.00241
25,1851.72,1.26331,0.91086,1.09499,0.77952,0.63098,0.70587,0.38201,1.46629,1.75602,1.02256,0.00208,0.00208,0.00208
26,1914.21,1.24003,0.89612,1.08302,0.79209,0.63413,0.71876,0.41288,1.32485,1.69898,0.98464,0.00175,0.00175,0.00175
27,1976.79,1.22644,0.88741,1.08119,0.76857,0.64413,0.72128,0.41457,1.33176,1.83632,0.98113,0.00142,0.00142,0.00142
28,2039.34,1.21547,0.87406,1.0752,0.80579,0.62866,0.7158,0.40772,1.39534,1.6781,0.99724,0.00109,0.00109,0.00109
29,2101.81,1.20034,0.8623,1.06749,0.79382,0.63554,0.71797,0.41477,1.3412,1.71242,0.99227,0.00076,0.00076,0.00076
30,2164.22,1.20481,0.85767,1.06694,0.79271,0.63304,0.71846,0.41373,1.36338,1.691,0.99173,0.00043,0.00043,0.00043
