epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,78.3977,1.71704,1.47365,1.25,0.7396,0.61007,0.66547,0.35288,1.53449,2.67326,1.06986,0.0700477,0.00332803,0.00332803
2,150.075,1.62173,1.23618,1.20695,0.75101,0.63024,0.68606,0.37707,1.38604,2.87537,1.03217,0.0398279,0.00644154,0.00644154
3,221.15,1.54098,1.14302,1.17221,0.75854,0.65241,0.71713,0.41796,1.26753,2.13863,0.99278,0.00938804,0.00933505,0.00933505
4,291.678,1.49986,1.103,1.14487,0.78354,0.65805,0.73188,0.43492,1.24607,1.86715,0.9716,0.00901,0.00901,0.00901
5,362.037,1.4554,1.0567,1.12725,0.77413,0.66426,0.73313,0.43633,1.22778,1.74183,0.96367,0.00868,0.00868,0.00868
6,432.643,1.4072,1.02389,1.102,0.77618,0.65174,0.72516,0.43569,1.21915,1.95315,0.95143,0.00835,0.00835,0.00835
7,503.226,1.38561,0.99522,1.09489,0.76472,0.64653,0.71591,0.42746,1.22794,2.33675,0.96096,0.00802,0.00802,0.00802
8,573.514,1.37473,0.97949,1.08597,0.78681,0.64899,0.73582,0.44806,1.18135,1.39927,0.93829,0.00769,0.00769,0.00769
9,644.136,1.34305,0.94913,1.0699,0.77629,0.63073,0.72472,0.44459,1.18909,1.51856,0.94223,0.00736,0.00736,0.00736
10,714.282,1.33234,0.93533,1.06624,0.80327,0.63085,0.73076,0.45377,1.14273,1.3986,0.93811,0.00703,0.00703,0.00703
11,784.619,1.32327,0.9244,1.06202,0.77328,0.65573,0.73367,0.45188,1.18467,1.56302,0.94142,0.0067,0.0067,0.0067
12,854.933,1.31346,0.90923,1.05545,0.77551,0.64143,0.73377,0.45518,1.14613,1.55823,0.93621,0.00637,0.00637,0.00637
13,925.404,1.30092,0.89946,1.05309,0.80557,0.64096,0.73291,0.46307,1.12126,1.6352,0.92959,0.00604,0.00604,0.00604
14,995.631,1.28767,0.88904,1.04926,0.78354,0.6592,0.74555,0.4707,1.15739,1.49728,0.93666,0.00571,0.00571,0.00571
15,1065.69,1.26908,0.8694,1.03964,0.79069,0.65349,0.73733,0.46679,1.14009,1.64645,0.93571,0.00538,0.00538,0.00538
16,1136.15,1.26293,0.87059,1.03891,0.76778,0.65863,0.73088,0.46266,1.12198,1.59989,0.93151,0.00505,0.00505,0.00505
17,1206.58,1.24994,0.84782,1.03239,0.77826,0.6498,0.73457,0.46958,1.10723,1.55487,0.92411,0.00472,0.00472,0.00472
18,1276.89,1.2505,0.84978,1.02683,0.80006,0.6295,0.72828,0.47062,1.08633,1.57192,0.92266,0.00439,0.00439,0.00439
19,1346.83,1.23853,0.83862,1.02361,0.80616,0.63118,0.72816,0.46217,1.1572,1.66493,0.92747,0.00406,0.00406,0.00406
20,1416.58,1.22945,0.8362,1.02341,0.73759,0.64028,0.71318,0.46823,1.08436,1.57467,0.91765,0.00373,0.00373,0.00373
21,1481.59,1.16626,0.79495,1.00076,0.78731,0.6235,0.71173,0.45519,1.17745,1.52038,0.94205,0.0034,0.0034,0.0034
22,1544.33,1.1627,0.77322,0.99796,0.78659,0.62316,0.72047,0.45292,1.17514,1.63834,0.94506,0.00307,0.00307,0.00307
23,1606.66,1.14117,0.7584,0.98948,0.80353,0.61107,0.71457,0.45574,1.14722,1.47901,0.93112,0.00274,0.00274,0.00274
24,1668.9,1.12202,0.74686,0.98619,0.78864,0.6119,0.70893,0.45053,1.15917,1.62096,0.94051,0.00241,0.00241,0.00241
25,1731.07,1.12618,0.73488,0.98302,0.79263,0.62014,0.71305,0.45406,1.16469,1.61393,0.94214,0.00208,0.00208,0.00208
26,1793.28,1.10784,0.72052,0.97587,0.79384,0.6108,0.70945,0.451,1.13867,1.71721,0.93264,0.00175,0.00175,0.00175
27,1855.39,1.09112,0.71029,0.97416,0.77903,0.59915,0.70592,0.45238,1.13171,1.66674,0.93617,0.00142,0.00142,0.00142
28,1917.51,1.07956,0.70047,0.96827,0.75151,0.63698,0.71309,0.45298,1.138,1.70023,0.93422,0.00109,0.00109,0.00109
29,1979.43,1.06942,0.68939,0.96515,0.76968,0.60695,0.69684,0.44566,1.14975,1.66709,0.9368,0.00076,0.00076,0.00076
30,2041.77,1.06866,0.68417,0.96136,0.79608,0.59509,0.69956,0.45081,1.14201,1.60751,0.93804,0.00043,0.00043,0.00043
