epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,78.363,1.60544,1.84365,1.17549,0.75411,0.6326,0.70397,0.40708,1.29083,1.94485,0.91851,0.0700477,0.00332803,0.00332803
2,150.261,1.49812,1.27345,1.09966,0.77387,0.64279,0.72439,0.43084,1.18175,1.55456,0.90286,0.0398279,0.00644154,0.00644154
3,221.387,1.49245,1.21542,1.09617,0.76751,0.63584,0.70396,0.39562,1.36499,1.91014,0.94089,0.00938804,0.00933505,0.00933505
4,292.102,1.48927,1.17701,1.09979,0.76836,0.62497,0.71582,0.42334,1.25425,1.43327,0.92779,0.00901,0.00901,0.00901
5,362.863,1.46364,1.12863,1.09037,0.79012,0.65084,0.70921,0.414,1.19894,1.94495,0.92198,0.00868,0.00868,0.00868
6,433.528,1.42573,1.08562,1.077,0.78823,0.6401,0.72137,0.43293,1.19507,1.86482,0.91822,0.00835,0.00835,0.00835
7,503.825,1.41475,1.05812,1.068,0.79862,0.6583,0.73955,0.45188,1.17298,1.40509,0.90969,0.00802,0.00802,0.00802
8,573.939,1.37967,1.02212,1.06031,0.78575,0.64515,0.7258,0.44048,1.22841,1.40517,0.9226,0.00769,0.00769,0.00769
9,644.111,1.37617,1.01473,1.05823,0.76455,0.65391,0.72767,0.44494,1.19088,2.20586,0.92171,0.00736,0.00736,0.00736
10,714.572,1.35775,0.98732,1.04686,0.76944,0.65186,0.7336,0.45196,1.14002,1.6773,0.91061,0.00703,0.00703,0.00703
11,785.496,1.34325,0.97103,1.04561,0.78085,0.64636,0.72478,0.44547,1.17277,1.59331,0.91302,0.0067,0.0067,0.0067
12,855.969,1.33685,0.95689,1.04211,0.76797,0.6532,0.73135,0.45179,1.16598,1.45622,0.9105,0.00637,0.00637,0.00637
13,926.084,1.31719,0.94788,1.03729,0.78097,0.65308,0.73551,0.45513,1.17939,1.36698,0.91218,0.00604,0.00604,0.00604
14,996.481,1.30709,0.92643,1.02886,0.78359,0.65107,0.72656,0.45304,1.15734,1.41776,0.91125,0.00571,0.00571,0.00571
15,1067.11,1.30478,0.92298,1.03029,0.78349,0.65294,0.73515,0.45475,1.16197,1.59861,0.90739,0.00538,0.00538,0.00538
16,1137.91,1.2855,0.90549,1.02204,0.78372,0.6591,0.74061,0.45843,1.16354,1.55238,0.90642,0.00505,0.00505,0.00505
17,1209.51,1.2733,0.90504,1.02144,0.78465,0.6489,0.73424,0.46049,1.13258,1.44465,0.90346,0.00472,0.00472,0.00472
18,1280.69,1.26248,0.88746,1.01568,0.79742,0.66261,0.74466,0.46958,1.11658,1.68155,0.89798,0.00439,0.00439,0.00439
19,1351.81,1.24769,0.87042,1.01012,0.80624,0.6399,0.73122,0.46081,1.13669,1.60792,0.89882,0.00406,0.00406,0.00406
20,1423.06,1.25549,0.87508,1.01021,0.81639,0.65876,0.7481,0.47999,1.09683,1.50629,0.89075,0.00373,0.00373,0.00373
21,1490.01,1.1944,0.84383,0.99729,0.77238,0.63975,0.71942,0.44377,1.20447,1.57379,0.90858,0.0034,0.0034,0.0034
22,1554.87,1.18703,0.82942,0.9948,0.78701,0.62186,0.7025,0.43581,1.16939,1.70173,0.92325,0.00307,0.00307,0.00307
23,1619.51,1.17714,0.81726,0.98964,0.8058,0.60855,0.70211,0.44016,1.15702,1.66176,0.9089,0.00274,0.00274,0.00274
24,1683.95,1.15437,0.79842,0.98712,0.76538,0.6138,0.69638,0.43865,1.16386,1.56542,0.91464,0.00241,0.00241,0.00241
25,1748.39,1.15108,0.78454,0.98019,0.75614,0.60897,0.68902,0.43062,1.17128,1.52313,0.91972,0.00208,0.00208,0.00208
26,1813.1,1.13064,0.77087,0.97087,0.79523,0.60872,0.69789,0.44278,1.12322,1.57526,0.90366,0.00175,0.00175,0.00175
27,1877.7,1.1126,0.75402,0.96634,0.78715,0.60477,0.68857,0.44087,1.15564,1.65454,0.91136,0.00142,0.00142,0.00142
28,1942.05,1.09324,0.73353,0.96021,0.79773,0.58678,0.68111,0.43371,1.16726,1.55327,0.90771,0.00109,0.00109,0.00109
29,2005.88,1.08206,0.72108,0.95588,0.80297,0.59238,0.68399,0.43633,1.1699,1.46396,0.90847,0.00076,0.00076,0.00076
30,2069.98,1.07544,0.71035,0.95091,0.80871,0.59518,0.6934,0.44778,1.13036,1.45188,0.89849,0.00043,0.00043,0.00043
