epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,73.782,1.95151,2.26659,1.42832,0.73074,0.6015,0.642,0.28594,1.6385,2.0534,0.99334,0.0700477,0.00332803,0.00332803
2,141.676,1.72206,1.56038,1.26024,0.75337,0.60753,0.67497,0.33598,1.53139,2.04693,0.97476,0.0398279,0.00644154,0.00644154
3,208.775,1.70252,1.48119,1.2513,0.7493,0.59251,0.65406,0.31952,1.58239,2.33113,1.0105,0.00938804,0.00933505,0.00933505
4,275.83,1.65439,1.41505,1.24091,0.73673,0.59248,0.65967,0.35351,1.49291,2.28796,0.98572,0.00901,0.00901,0.00901
5,342.556,1.60848,1.34445,1.21508,0.73821,0.62377,0.697,0.36567,1.44903,1.81278,0.98016,0.00868,0.00868,0.00868
6,409.14,1.57646,1.29312,1.19932,0.71035,0.62679,0.67418,0.3666,1.37765,2.34531,0.95437,0.00835,0.00835,0.00835
7,475.702,1.53733,1.24135,1.17857,0.77214,0.6259,0.70099,0.36727,1.49312,1.42265,0.981,0.00802,0.00802,0.00802
8,542.58,1.51894,1.22182,1.16723,0.76431,0.64312,0.71418,0.39727,1.36136,1.57204,0.9449,0.00769,0.00769,0.00769
9,609.352,1.49246,1.18529,1.1588,0.76691,0.64309,0.71535,0.40223,1.34472,1.54596,0.94399,0.00736,0.00736,0.00736
10,676.016,1.47675,1.16015,1.14957,0.76158,0.61244,0.69723,0.39734,1.34756,1.56148,0.93757,0.00703,0.00703,0.00703
11,742.979,1.46285,1.14489,1.14433,0.78864,0.62539,0.7098,0.37555,1.48855,1.64363,0.96811,0.0067,0.0067,0.0067
12,809.87,1.44841,1.12664,1.1391,0.77436,0.64316,0.72057,0.41156,1.33387,1.49998,0.93529,0.00637,0.00637,0.00637
13,876.814,1.42584,1.10311,1.12788,0.77519,0.6362,0.71495,0.40644,1.36319,1.77336,0.94036,0.00604,0.00604,0.00604
14,943.409,1.42353,1.09688,1.12676,0.77472,0.65236,0.71858,0.39684,1.36192,1.64131,0.93543,0.00571,0.00571,0.00571
15,1010.23,1.40221,1.07846,1.11611,0.77959,0.64441,0.72479,0.40293,1.33112,1.60637,0.9418,0.00538,0.00538,0.00538
16,1076.81,1.39658,1.07596,1.11513,0.76601,0.64807,0.71985,0.40242,1.32561,1.70667,0.92899,0.00505,0.00505,0.00505
17,1143.63,1.38954,1.06258,1.10871,0.77629,0.6506,0.72571,0.4174,1.33384,1.65163,0.92913,0.00472,0.00472,0.00472
18,1210.52,1.36077,1.03718,1.09881,0.75597,0.64785,0.70852,0.40009,1.34326,1.76985,0.92952,0.00439,0.00439,0.00439
19,1277.26,1.35369,1.02897,1.09447,0.77739,0.63507,0.72688,0.42869,1.27218,1.52103,0.92158,0.00406,0.00406,0.00406
20,1344.24,1.35364,1.01925,1.09132,0.78445,0.64568,0.72749,0.4266,1.24786,1.39801,0.91494,0.00373,0.00373,0.00373
21,1409.23,1.27899,0.98083,1.07498,0.75657,0.62318,0.69863,0.39414,1.37911,1.49969,0.93755,0.0034,0.0034,0.0034
22,1472.08,1.25903,0.95863,1.06334,0.75846,0.6289,0.69833,0.40309,1.33828,1.56689,0.93233,0.00307,0.00307,0.00307
23,1534.73,1.23996,0.94472,1.05676,0.78339,0.61314,0.69708,0.38894,1.37739,1.66763,0.94645,0.00274,0.00274,0.00274
24,1597.09,1.22082,0.92582,1.05242,0.7531,0.60056,0.68208,0.39657,1.32899,1.93876,0.93908,0.00241,0.00241,0.00241
25,1659.62,1.21866,0.90782,1.04616,0.78746,0.59843,0.6916,0.40134,1.35066,1.49386,0.93757,0.00208,0.00208,0.00208
26,1722.04,1.20285,0.8961,1.0401,0.77355,0.60964,0.70083,0.40893,1.28187,1.53126,0.92852,0.00175,0.00175,0.00175
27,1784.61,1.1862,0.88072,1.03549,0.78088,0.61318,0.69908,0.41276,1.28427,1.73404,0.92134,0.00142,0.00142,0.00142
28,1847.05,1.16982,0.86002,1.02707,0.77185,0.61727,0.70144,0.41587,1.30903,1.5239,0.92053,0.00109,0.00109,0.00109
29,1909.41,1.15086,0.84878,1.02168,0.77533,0.62386,0.70149,0.4145,1.30193,1.55834,0.92358,0.00076,0.00076,0.00076
30,1971.81,1.14571,0.84007,1.01417,0.76517,0.62074,0.7019,0.41965,1.30753,1.5437,0.9243,0.00043,0.00043,0.00043
