epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,80.7611,1.83245,1.59215,1.35422,0.75183,0.60511,0.65146,0.30146,1.71097,3.15242,1.14047,0.0700477,0.00332803,0.00332803
2,156.88,1.70341,1.34977,1.30618,0.73774,0.65201,0.69099,0.33451,1.58887,3.54816,1.11117,0.0398279,0.00644154,0.00644154
3,231.97,1.62458,1.2556,1.25673,0.76723,0.63531,0.69006,0.37916,1.38721,2.32819,1.02134,0.00938804,0.00933505,0.00933505
4,306.42,1.56279,1.19566,1.22597,0.7901,0.62781,0.70977,0.37889,1.45249,2.3638,1.01262,0.00901,0.00901,0.00901
5,380.726,1.515,1.15136,1.20327,0.77639,0.66595,0.72565,0.40205,1.33942,1.85687,0.99391,0.00868,0.00868,0.00868
6,454.862,1.49486,1.12213,1.18385,0.79497,0.62986,0.71328,0.37536,1.50379,2.13737,1.02318,0.00835,0.00835,0.00835
7,528.88,1.4656,1.09865,1.17254,0.78905,0.61569,0.70639,0.39354,1.39998,2.08652,0.99972,0.00802,0.00802,0.00802
8,602.732,1.44181,1.06975,1.15565,0.77175,0.63503,0.71647,0.40121,1.37882,2.02341,0.99856,0.00769,0.00769,0.00769
9,676.43,1.41148,1.03789,1.14088,0.77633,0.65112,0.72169,0.41654,1.31893,2.50384,0.9747,0.00736,0.00736,0.00736
10,750.218,1.39887,1.03154,1.13616,0.78457,0.63109,0.70232,0.40257,1.35241,1.76165,0.99482,0.00703,0.00703,0.00703
11,824.347,1.38387,1.01566,1.13026,0.79079,0.64167,0.7257,0.39515,1.41282,1.80074,0.99091,0.0067,0.0067,0.0067
12,897.818,1.37538,1.00313,1.12196,0.78847,0.65997,0.7308,0.42765,1.24589,1.6911,0.95416,0.00637,0.00637,0.00637
13,971.543,1.36562,0.99358,1.1178,0.78942,0.65585,0.72924,0.42655,1.27869,1.48612,0.95656,0.00604,0.00604,0.00604
14,1044.57,1.34398,0.97064,1.10477,0.79753,0.63494,0.72985,0.43193,1.27518,1.52569,0.96613,0.00571,0.00571,0.00571
15,1117.93,1.34154,0.96658,1.10687,0.78746,0.66324,0.74129,0.44303,1.2558,1.70227,0.9513,0.00538,0.00538,0.00538
16,1191.55,1.33616,0.96077,1.10115,0.80523,0.64371,0.73714,0.43862,1.28764,1.91809,0.95242,0.00505,0.00505,0.00505
17,1264.91,1.32492,0.94893,1.093,0.80576,0.64596,0.73436,0.43957,1.27595,1.71498,0.95486,0.00472,0.00472,0.00472
18,1337.98,1.30814,0.93502,1.08735,0.78122,0.65129,0.73225,0.44853,1.2119,1.52012,0.94084,0.00439,0.00439,0.00439
19,1411.52,1.29744,0.92416,1.08101,0.78977,0.65355,0.73327,0.43137,1.29223,1.48138,0.94869,0.00406,0.00406,0.00406
20,1484.64,1.28816,0.91167,1.07598,0.81571,0.64924,0.73779,0.44791,1.22311,1.76563,0.93837,0.00373,0.00373,0.00373
21,1549.44,1.21132,0.84875,1.03995,0.77477,0.62362,0.7066,0.41041,1.3036,1.93112,0.95275,0.0034,0.0034,0.0034
22,1612.14,1.18307,0.81345,1.02764,0.79658,0.62806,0.72496,0.42752,1.28449,1.67696,0.95515,0.00307,0.00307,0.00307
23,1674.65,1.16198,0.79235,1.01967,0.80841,0.63009,0.72045,0.43912,1.23842,1.67233,0.9468,0.00274,0.00274,0.00274
24,1737.27,1.14558,0.78788,1.01595,0.77955,0.64825,0.72227,0.42899,1.25317,1.89727,0.95133,0.00241,0.00241,0.00241
25,1799.79,1.14432,0.77372,1.00834,0.78506,0.64628,0.71498,0.42466,1.2984,1.6207,0.95314,0.00208,0.00208,0.00208
26,1862.52,1.12538,0.76544,1.00366,0.78452,0.64538,0.72406,0.43737,1.23019,1.51039,0.93613,0.00175,0.00175,0.00175
27,1925.1,1.1107,0.75139,1.00015,0.79334,0.62973,0.72101,0.44733,1.20618,1.49878,0.9308,0.00142,0.00142,0.00142
28,1987.59,1.10073,0.74063,0.99503,0.8059,0.62981,0.72091,0.44225,1.23381,1.55348,0.93851,0.00109,0.00109,0.00109
29,2050.08,1.08151,0.72777,0.98866,0.78612,0.64103,0.72418,0.44767,1.21177,1.46501,0.93673,0.00076,0.00076,0.00076
30,2112.54,1.08495,0.72237,0.98649,0.77251,0.64988,0.722,0.45285,1.1857,1.54774,0.92449,0.00043,0.00043,0.00043
