epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,72.6884,1.52053,1.29361,1.17159,0.71931,0.58441,0.64952,0.34298,1.43781,3.18236,1.05497,0.0700477,0.00332803,0.00332803
2,138.907,1.42276,1.06853,1.13882,0.76056,0.64655,0.71008,0.40675,1.30177,2.64038,1.00101,0.0398279,0.00644154,0.00644154
3,203.891,1.35452,0.9876,1.1064,0.73568,0.65818,0.70893,0.4158,1.28733,2.42803,0.99461,0.00938804,0.00933505,0.00933505
4,268.285,1.30086,0.93024,1.07951,0.79705,0.66724,0.74451,0.44135,1.2455,1.76063,0.97692,0.00901,0.00901,0.00901
5,332.417,1.25235,0.8827,1.05843,0.78832,0.68009,0.74183,0.45602,1.19712,1.46571,0.95351,0.00868,0.00868,0.00868
6,396.588,1.20477,0.84235,1.03496,0.78952,0.65589,0.72957,0.45131,1.23558,1.57202,0.95453,0.00835,0.00835,0.00835
7,460.924,1.19021,0.82877,1.02862,0.80321,0.6605,0.73773,0.45771,1.18428,1.63579,0.95121,0.00802,0.00802,0.00802
8,525.166,1.16995,0.80706,1.018,0.82463,0.66092,0.7429,0.47244,1.16114,1.53547,0.94164,0.00769,0.00769,0.00769
9,589.268,1.15212,0.79158,1.01103,0.80338,0.65782,0.73891,0.46569,1.15001,1.6064,0.93548,0.00736,0.00736,0.00736
10,653.624,1.12711,0.76924,1.00169,0.81344,0.67218,0.73924,0.45793,1.16841,1.45943,0.93956,0.00703,0.00703,0.00703
11,717.916,1.1187,0.76298,0.99544,0.77667,0.6761,0.73629,0.46023,1.17035,1.75333,0.9361,0.0067,0.0067,0.0067
12,782.204,1.11051,0.75275,0.99263,0.7944,0.66702,0.73443,0.46458,1.15878,1.49094,0.93044,0.00637,0.00637,0.00637
13,846.692,1.09278,0.7364,0.98489,0.80934,0.65381,0.73661,0.47669,1.10879,1.36463,0.92079,0.00604,0.00604,0.00604
14,911.173,1.08892,0.73288,0.9806,0.79107,0.64421,0.73005,0.46823,1.1214,1.62003,0.92692,0.00571,0.00571,0.00571
15,975.473,1.067,0.71585,0.97545,0.80164,0.65854,0.74458,0.47404,1.14268,1.52007,0.92858,0.00538,0.00538,0.00538
16,1039.89,1.05759,0.70469,0.96971,0.78963,0.65682,0.73601,0.46406,1.13904,1.56427,0.93165,0.00505,0.00505,0.00505
17,1104.16,1.05218,0.69817,0.96984,0.80976,0.64153,0.73441,0.4761,1.11116,1.39433,0.92643,0.00472,0.00472,0.00472
18,1168.47,1.04158,0.69011,0.9632,0.78747,0.64022,0.72225,0.46419,1.13425,1.41228,0.92864,0.00439,0.00439,0.00439
19,1232.94,1.04057,0.68365,0.96198,0.80496,0.65903,0.73895,0.47828,1.08573,1.43428,0.9142,0.00406,0.00406,0.00406
20,1297.12,1.02031,0.66376,0.95382,0.78753,0.64463,0.72609,0.47058,1.10451,1.3404,0.91629,0.00373,0.00373,0.00373
21,1362.5,1.0485,0.68822,0.95287,0.78919,0.63746,0.71994,0.44833,1.2118,1.5771,0.94834,0.0034,0.0034,0.0034
22,1425.7,1.04302,0.67675,0.95101,0.79449,0.65031,0.72327,0.45106,1.20046,1.62285,0.94449,0.00307,0.00307,0.00307
23,1488.63,1.02372,0.66032,0.94602,0.78903,0.64835,0.72804,0.4589,1.17541,1.49129,0.93629,0.00274,0.00274,0.00274
24,1551.47,1.00797,0.64899,0.94029,0.76988,0.6543,0.72806,0.45275,1.18854,1.45241,0.94173,0.00241,0.00241,0.00241
25,1614.42,1.00457,0.64287,0.93775,0.75411,0.64265,0.71221,0.44333,1.19191,1.58077,0.93799,0.00208,0.00208,0.00208
26,1677.18,0.9966,0.63193,0.93505,0.78335,0.63636,0.71259,0.45025,1.16278,1.53153,0.93689,0.00175,0.00175,0.00175
27,1739.61,0.98414,0.62266,0.93324,0.79479,0.65088,0.72848,0.46349,1.1634,1.55795,0.93579,0.00142,0.00142,0.00142
28,1801.87,0.97388,0.61486,0.92816,0.77857,0.64389,0.7195,0.45285,1.1901,1.55138,0.93606,0.00109,0.00109,0.00109
29,1864.13,0.96423,0.60373,0.92487,0.76986,0.64395,0.71603,0.45148,1.17659,1.52806,0.9389,0.00076,0.00076,0.00076
30,1926.53,0.9569,0.59943,0.92234,0.777,0.64138,0.71691,0.45096,1.18968,1.56592,0.93883,0.00043,0.00043,0.00043
