epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,87.678,2.0979,1.9282,1.51863,0.7069,0.40695,0.48783,0.21005,1.94465,1.78028,1.27147,0.0700477,0.00332803,0.00332803
2,167.999,2.04722,1.76587,1.50905,0.62176,0.50889,0.52036,0.1724,2.32629,4.96443,1.46339,0.0398279,0.00644154,0.00644154
3,247.194,1.97851,1.68166,1.48,0.66008,0.49423,0.53905,0.22899,1.88681,3.53664,1.26597,0.00938804,0.00933505,0.00933505
4,325.811,1.90464,1.58587,1.44891,0.63889,0.51696,0.53825,0.21043,1.9797,3.88569,1.29974,0.00901,0.00901,0.00901
5,404.413,1.83211,1.5144,1.40746,0.65291,0.5657,0.58165,0.24785,1.88356,4.81035,1.28042,0.00868,0.00868,0.00868
6,482.944,1.79425,1.47599,1.39242,0.70928,0.57327,0.63194,0.29806,1.64504,3.11918,1.17157,0.00835,0.00835,0.00835
7,561.95,1.78633,1.4456,1.38793,0.66101,0.5695,0.61947,0.29007,1.66913,2.58694,1.17251,0.00802,0.00802,0.00802
8,639.777,1.75556,1.40656,1.36683,0.72024,0.50393,0.57825,0.30301,1.51883,1.64677,1.10752,0.00769,0.00769,0.00769
9,718.605,1.74274,1.40244,1.36258,0.67059,0.6082,0.65188,0.32929,1.54661,2.33197,1.12252,0.00736,0.00736,0.00736
10,797.148,1.71224,1.36111,1.34923,0.71153,0.60749,0.65056,0.3133,1.59867,2.67051,1.13314,0.00703,0.00703,0.00703
11,876.016,1.69524,1.33533,1.33635,0.70968,0.61567,0.65263,0.34932,1.43116,2.07145,1.07778,0.0067,0.0067,0.0067
12,955.052,1.68383,1.33274,1.33809,0.74637,0.60485,0.66852,0.35777,1.43113,1.75793,1.06898,0.00637,0.00637,0.00637
13,1033.65,1.65518,1.30294,1.31647,0.74137,0.61575,0.67401,0.34961,1.50678,2.10925,1.08997,0.00604,0.00604,0.00604
14,1112.74,1.6425,1.29395,1.30822,0.7402,0.61113,0.67842,0.37525,1.36839,2.06195,1.0608,0.00571,0.00571,0.00571
15,1191.65,1.63554,1.28591,1.31025,0.71956,0.6217,0.67446,0.35545,1.48498,1.93808,1.08682,0.00538,0.00538,0.00538
16,1270.88,1.638,1.27288,1.30931,0.71023,0.62448,0.66833,0.35721,1.50625,3.62692,1.0958,0.00505,0.00505,0.00505
17,1349.59,1.60517,1.24548,1.29218,0.73992,0.6059,0.66915,0.35734,1.43802,1.78898,1.06212,0.00472,0.00472,0.00472
18,1428.62,1.59459,1.22998,1.2884,0.74584,0.60842,0.67686,0.36111,1.46381,1.87473,1.08746,0.00439,0.00439,0.00439
19,1506.94,1.57747,1.21701,1.2764,0.73073,0.63579,0.69849,0.36089,1.56947,2.28363,1.11689,0.00406,0.00406,0.00406
20,1585.78,1.57092,1.21025,1.27424,0.74107,0.59639,0.6836,0.3866,1.3482,1.96501,1.04398,0.00373,0.00373,0.00373
21,1656.55,1.40295,1.06437,1.2247,0.75724,0.61475,0.68638,0.32948,1.73347,2.02364,1.2064,0.0034,0.0034,0.0034
22,1725.18,1.40667,1.04516,1.22109,0.7392,0.57324,0.62594,0.24334,2.06834,1.73122,1.31243,0.00307,0.00307,0.00307
23,1793.61,1.38111,1.03218,1.20991,0.73637,0.60525,0.66102,0.32085,1.67417,1.64349,1.15034,0.00274,0.00274,0.00274
24,1862.14,1.34012,0.99003,1.19641,0.74691,0.64034,0.70492,0.38467,1.41715,1.71445,1.07611,0.00241,0.00241,0.00241
25,1930.57,1.33276,0.9735,1.17948,0.75282,0.60786,0.67779,0.29921,1.89814,1.65323,1.29234,0.00208,0.00208,0.00208
26,1999.32,1.2941,0.94488,1.16359,0.74768,0.65171,0.70355,0.35438,1.66964,1.78065,1.1504,0.00175,0.00175,0.00175
27,2067.9,1.26421,0.91445,1.14815,0.75943,0.6535,0.71623,0.4069,1.40621,1.62979,1.05361,0.00142,0.00142,0.00142
28,2136.4,1.24076,0.887,1.13639,0.79248,0.63929,0.71726,0.37514,1.56885,1.60422,1.12176,0.00109,0.00109,0.00109
29,2204.85,1.19939,0.85309,1.11321,0.76905,0.66007,0.72457,0.40559,1.38953,1.56092,1.04541,0.00076,0.00076,0.00076
30,2273.4,1.18078,0.83473,1.09992,0.78145,0.64961,0.72748,0.41204,1.39868,1.47037,1.04847,0.00043,0.00043,0.00043
