epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,92.891,2.04698,1.84138,1.47268,0.60002,0.46163,0.45404,0.19867,1.993,4.52788,1.3186,0.0700477,0.00332803,0.00332803
2,178.438,2.01933,1.70333,1.50821,0.59031,0.55158,0.54207,0.22873,1.92406,3.426,1.27022,0.0398279,0.00644154,0.00644154
3,262.507,1.99889,1.68129,1.4972,0.59123,0.52952,0.54197,0.23692,1.75006,2.79722,1.25347,0.00938804,0.00933505,0.00933505
4,345.059,1.92859,1.58947,1.47514,0.71231,0.51105,0.57388,0.264,1.77882,2.5212,1.22225,0.00901,0.00901,0.00901
5,427.984,1.90099,1.56298,1.45774,0.57723,0.52893,0.53027,0.23832,1.77306,1.95346,1.24125,0.00868,0.00868,0.00868
6,511.329,1.88543,1.53219,1.44308,0.66666,0.50475,0.53794,0.21578,2.02337,2.37573,1.32668,0.00835,0.00835,0.00835
7,594.34,1.84458,1.485,1.42338,0.70527,0.56935,0.62985,0.29897,1.671,2.30906,1.18009,0.00802,0.00802,0.00802
8,678.031,1.81732,1.45354,1.40411,0.73251,0.57772,0.63537,0.30799,1.61655,2.04772,1.16085,0.00769,0.00769,0.00769
9,762.219,1.81225,1.4471,1.40072,0.75714,0.55772,0.62053,0.26371,1.84895,3.03332,1.24353,0.00736,0.00736,0.00736
10,847.386,1.8109,1.44206,1.40173,0.72855,0.56942,0.63471,0.2944,1.68752,2.76355,1.1711,0.00703,0.00703,0.00703
11,932.25,1.79519,1.42128,1.39269,0.73142,0.57545,0.62994,0.30404,1.68685,2.99218,1.1801,0.0067,0.0067,0.0067
12,1016.24,1.77161,1.40205,1.38078,0.73574,0.58425,0.64048,0.29245,1.6811,1.64718,1.17246,0.00637,0.00637,0.00637
13,1100.7,1.76168,1.39738,1.37459,0.7156,0.604,0.6553,0.31187,1.66735,2.89047,1.16818,0.00604,0.00604,0.00604
14,1185.04,1.75529,1.38315,1.3828,0.74668,0.59507,0.65276,0.32055,1.56609,2.2007,1.14192,0.00571,0.00571,0.00571
15,1269.55,1.7209,1.34164,1.34994,0.69878,0.59266,0.64398,0.29679,1.70071,3.84879,1.17171,0.00538,0.00538,0.00538
16,1353.83,1.72657,1.34027,1.35382,0.71506,0.62101,0.66285,0.31867,1.60336,2.75119,1.15432,0.00505,0.00505,0.00505
17,1438.25,1.70919,1.32816,1.34632,0.74171,0.61602,0.67273,0.33388,1.60809,2.47922,1.14012,0.00472,0.00472,0.00472
18,1522.31,1.68431,1.30314,1.32986,0.74886,0.61038,0.67751,0.33591,1.54934,2.04795,1.13349,0.00439,0.00439,0.00439
19,1606.6,1.68326,1.29887,1.33126,0.73984,0.63424,0.6978,0.35619,1.54313,2.70644,1.12063,0.00406,0.00406,0.00406
20,1690.25,1.65919,1.28181,1.31837,0.75354,0.61749,0.68646,0.35446,1.45583,1.78287,1.08823,0.00373,0.00373,0.00373
21,1761.04,1.52116,1.1779,1.28664,0.73328,0.59706,0.6658,0.32858,1.63033,2.12954,1.15238,0.0034,0.0034,0.0034
22,1829.5,1.52345,1.13819,1.28436,0.77908,0.62207,0.68636,0.35801,1.55379,1.90589,1.13502,0.00307,0.00307,0.00307
23,1898,1.4965,1.10589,1.2633,0.76396,0.6275,0.67912,0.34055,1.61727,2.43562,1.1528,0.00274,0.00274,0.00274
24,1966.36,1.46097,1.08288,1.24786,0.7646,0.61351,0.68948,0.35367,1.58376,1.96731,1.13366,0.00241,0.00241,0.00241
25,2034.66,1.44247,1.05728,1.23452,0.76046,0.64232,0.69757,0.34925,1.60382,1.68009,1.13578,0.00208,0.00208,0.00208
26,2102.92,1.42173,1.0303,1.22358,0.76745,0.64278,0.71035,0.36414,1.53688,1.94125,1.11289,0.00175,0.00175,0.00175
27,2171.44,1.37594,0.99866,1.20289,0.77495,0.64034,0.71255,0.37297,1.4887,1.71623,1.09694,0.00142,0.00142,0.00142
28,2239.87,1.35406,0.96369,1.18951,0.78372,0.64079,0.72049,0.39575,1.40494,1.74756,1.05902,0.00109,0.00109,0.00109
29,2308.32,1.29431,0.91394,1.1559,0.77326,0.62638,0.7116,0.3937,1.47348,1.52729,1.07566,0.00076,0.00076,0.00076
30,2376.7,1.26436,0.89296,1.13627,0.77412,0.651,0.72341,0.40991,1.39127,1.46424,1.05904,0.00043,0.00043,0.00043
