epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,84.1262,1.9548,2.37051,1.47319,0.75874,0.62657,0.68413,0.32283,1.63422,2.4345,1.01907,0.0700477,0.00332803,0.00332803
2,161.971,1.68674,1.61258,1.29791,0.74873,0.57425,0.63571,0.2984,1.64669,2.22064,1.00834,0.0398279,0.00644154,0.00644154
3,238.642,1.65432,1.49679,1.2701,0.69918,0.56811,0.62511,0.29648,1.64152,2.34325,1.02808,0.00938804,0.00933505,0.00933505
4,314.555,1.629,1.44877,1.25714,0.72691,0.57808,0.63358,0.30073,1.55907,2.33247,0.99298,0.00901,0.00901,0.00901
5,390.063,1.55274,1.35004,1.22961,0.75425,0.5553,0.63187,0.31821,1.61557,2.25289,1.02355,0.00868,0.00868,0.00868
6,465.316,1.50139,1.27816,1.20435,0.74766,0.61106,0.68058,0.35507,1.44105,2.36253,0.97139,0.00835,0.00835,0.00835
7,541.336,1.46176,1.23001,1.18603,0.72773,0.58087,0.64748,0.32802,1.60563,2.12795,1.00449,0.00802,0.00802,0.00802
8,616.324,1.42872,1.17855,1.16816,0.75703,0.60645,0.6763,0.35257,1.47624,2.17208,0.98138,0.00769,0.00769,0.00769
9,691.681,1.40319,1.13898,1.15614,0.73296,0.60279,0.65252,0.34591,1.51262,1.98761,0.98817,0.00736,0.00736,0.00736
10,767.514,1.37601,1.11336,1.14583,0.73069,0.62387,0.67317,0.36411,1.41452,1.96453,0.96583,0.00703,0.00703,0.00703
11,843.268,1.34819,1.08804,1.12871,0.71651,0.59994,0.64898,0.35483,1.43591,1.8377,0.96438,0.0067,0.0067,0.0067
12,919.072,1.33512,1.05788,1.12345,0.75168,0.57713,0.66141,0.37706,1.3499,1.61075,0.9424,0.00637,0.00637,0.00637
13,995.047,1.30856,1.03429,1.11537,0.75676,0.59473,0.67977,0.36652,1.40231,1.7975,0.94781,0.00604,0.00604,0.00604
14,1070.42,1.28322,1.00134,1.10115,0.74608,0.62461,0.68866,0.40161,1.27528,1.72364,0.91971,0.00571,0.00571,0.00571
15,1146.18,1.27029,0.98745,1.09887,0.72567,0.56855,0.64003,0.36116,1.36333,1.99619,0.93657,0.00538,0.00538,0.00538
16,1221.95,1.25293,0.96627,1.08752,0.77395,0.63228,0.70458,0.409,1.2908,1.59694,0.92276,0.00505,0.00505,0.00505
17,1297.86,1.24639,0.95716,1.0824,0.75921,0.64735,0.70976,0.41333,1.26427,1.70336,0.91757,0.00472,0.00472,0.00472
18,1373.73,1.23664,0.94858,1.08204,0.70623,0.59229,0.65772,0.38623,1.26661,1.72252,0.92459,0.00439,0.00439,0.00439
19,1449.57,1.22259,0.9296,1.07334,0.73724,0.6495,0.69295,0.40584,1.27083,2.02877,0.91994,0.00406,0.00406,0.00406
20,1525.34,1.19707,0.90579,1.06456,0.70406,0.59221,0.65575,0.39196,1.25571,1.78185,0.91643,0.00373,0.00373,0.00373
21,1595.52,1.06137,0.77472,0.99204,0.73868,0.6166,0.69206,0.40211,1.29027,1.56725,0.92955,0.0034,0.0034,0.0034
22,1663.83,1.04798,0.74998,0.98653,0.73898,0.59524,0.67365,0.35151,1.55414,1.73383,0.98127,0.00307,0.00307,0.00307
23,1732.2,1.02397,0.73213,0.97922,0.70613,0.57076,0.63636,0.31511,1.66936,1.79467,1.0312,0.00274,0.00274,0.00274
24,1800.53,0.99789,0.71157,0.971,0.7493,0.62174,0.68596,0.37358,1.46166,1.71902,0.96179,0.00241,0.00241,0.00241
25,1868.72,0.99407,0.69807,0.96732,0.74854,0.59936,0.68017,0.36046,1.50877,1.68565,0.97211,0.00208,0.00208,0.00208
26,1936.89,0.97484,0.68399,0.95993,0.76289,0.62433,0.68474,0.3409,1.65883,2.06392,1.0078,0.00175,0.00175,0.00175
27,2005,0.9586,0.6696,0.95684,0.7484,0.63727,0.70085,0.37444,1.50738,1.64383,0.96931,0.00142,0.00142,0.00142
28,2073.06,0.94475,0.65762,0.9513,0.74581,0.60622,0.68196,0.33821,1.70224,1.69125,1.02079,0.00109,0.00109,0.00109
29,2141.25,0.92584,0.63957,0.94408,0.72719,0.60403,0.6733,0.3333,1.69478,1.62534,1.01911,0.00076,0.00076,0.00076
30,2209.51,0.91582,0.62952,0.94032,0.72985,0.62221,0.68451,0.35305,1.61202,1.63103,0.99565,0.00043,0.00043,0.00043
