epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,81.7588,1.59778,1.85667,1.15803,0.73457,0.65047,0.71452,0.39799,1.35615,3.2105,0.94431,0.0700477,0.00332803,0.00332803
2,154.767,1.50426,1.28256,1.12261,0.74149,0.65176,0.71798,0.42012,1.25359,1.81201,0.92078,0.0398279,0.00644154,0.00644154
3,226.742,1.51359,1.23953,1.1165,0.73084,0.6626,0.70001,0.39948,1.25964,2.34477,0.92371,0.00938804,0.00933505,0.00933505
4,298.378,1.52562,1.23305,1.11103,0.77626,0.63868,0.71014,0.41805,1.2226,2.38228,0.92665,0.00901,0.00901,0.00901
5,369.579,1.45591,1.146,1.08555,0.7576,0.63913,0.70681,0.42525,1.21409,1.69943,0.92605,0.00868,0.00868,0.00868
6,440.772,1.40348,1.0798,1.06773,0.77516,0.63813,0.71283,0.43283,1.19924,1.84512,0.91275,0.00835,0.00835,0.00835
7,512.281,1.37605,1.03776,1.05756,0.77491,0.6213,0.70533,0.42928,1.18641,1.55864,0.91123,0.00802,0.00802,0.00802
8,583.535,1.33654,0.99012,1.04307,0.76196,0.63322,0.70348,0.44476,1.11821,1.60292,0.89518,0.00769,0.00769,0.00769
9,654.725,1.31537,0.9618,1.0362,0.79305,0.64116,0.72609,0.457,1.11209,1.92642,0.89536,0.00736,0.00736,0.00736
10,725.962,1.28782,0.93125,1.0277,0.76039,0.58594,0.68291,0.44062,1.10502,1.8661,0.89761,0.00703,0.00703,0.00703
11,797.101,1.26414,0.91115,1.01369,0.78084,0.68042,0.74822,0.48073,1.06574,1.32534,0.8873,0.0067,0.0067,0.0067
12,868.321,1.2478,0.88505,1.00992,0.74589,0.64865,0.70718,0.45082,1.08887,2.07612,0.88706,0.00637,0.00637,0.00637
13,939.448,1.22552,0.86561,1.00439,0.79359,0.6679,0.73328,0.46765,1.07318,1.85673,0.8833,0.00604,0.00604,0.00604
14,1010.91,1.2195,0.85655,0.99902,0.80162,0.64503,0.72479,0.46986,1.03437,1.94196,0.87127,0.00571,0.00571,0.00571
15,1082.31,1.1947,0.83044,0.99178,0.7942,0.6591,0.74179,0.485,1.03293,1.55913,0.87062,0.00538,0.00538,0.00538
16,1153.3,1.17303,0.81052,0.98312,0.74473,0.64935,0.71455,0.47037,1.05122,1.59414,0.8846,0.00505,0.00505,0.00505
17,1224.29,1.16444,0.79445,0.98115,0.77393,0.63706,0.71672,0.46982,1.03799,1.66702,0.87963,0.00472,0.00472,0.00472
18,1295.59,1.15729,0.79236,0.97956,0.77774,0.64703,0.71389,0.46505,1.03926,2.20534,0.87675,0.00439,0.00439,0.00439
19,1366.85,1.14263,0.77284,0.97487,0.75067,0.65578,0.71413,0.47228,1.0327,1.84374,0.87977,0.00406,0.00406,0.00406
20,1437.92,1.13386,0.76235,0.96542,0.76166,0.63993,0.71175,0.47853,1.00568,1.78346,0.87212,0.00373,0.00373,0.00373
21,1507.38,1.02096,0.68545,0.9426,0.76003,0.65044,0.71689,0.47374,1.06937,1.72966,0.89177,0.0034,0.0034,0.0034
22,1574.63,1.02283,0.67552,0.94252,0.75268,0.65384,0.71635,0.4738,1.05238,1.58361,0.8793,0.00307,0.00307,0.00307
23,1641.66,1.00789,0.66292,0.93642,0.76134,0.632,0.70157,0.4674,1.04388,1.7581,0.878,0.00274,0.00274,0.00274
24,1708.63,0.98341,0.64751,0.93092,0.77742,0.65103,0.72336,0.48043,1.04367,1.71971,0.87849,0.00241,0.00241,0.00241
25,1775.66,0.97553,0.63654,0.92337,0.75539,0.65797,0.7257,0.48011,1.05887,1.67406,0.88334,0.00208,0.00208,0.00208
26,1842.75,0.9601,0.62228,0.92033,0.75313,0.65488,0.7134,0.47606,1.04101,1.74832,0.87996,0.00175,0.00175,0.00175
27,1909.8,0.94364,0.6088,0.91695,0.75276,0.63864,0.70563,0.47796,1.01973,1.79659,0.87997,0.00142,0.00142,0.00142
28,1976.8,0.92548,0.59658,0.91242,0.76898,0.63251,0.70752,0.47731,1.04327,1.69642,0.88262,0.00109,0.00109,0.00109
29,2043.82,0.91086,0.58017,0.90611,0.74008,0.63417,0.69736,0.47406,1.02446,1.62154,0.87563,0.00076,0.00076,0.00076
30,2110.83,0.90385,0.57269,0.90354,0.75811,0.63522,0.70819,0.47825,1.03551,1.69069,0.88026,0.00043,0.00043,0.00043
