epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,79.1295,2.0727,2.39087,1.44651,0.75661,0.60186,0.64795,0.30559,1.76173,3.60141,1.05632,0.000475576,0.000475576,0.000475576
2,151.989,1.84249,1.72361,1.33912,0.77613,0.58457,0.65274,0.30411,1.64076,2.00996,1.04728,0.000920496,0.000920496,0.000920496
3,224.698,1.77493,1.55632,1.3124,0.73734,0.60196,0.64233,0.30682,1.68423,2.63503,1.04642,0.00133398,0.00133398,0.00133398
4,296.811,1.73924,1.48412,1.28868,0.75805,0.59143,0.65756,0.30197,1.61639,2.17128,1.02797,0.00128753,0.00128753,0.00128753
5,368.968,1.6852,1.41496,1.25898,0.78286,0.59939,0.68401,0.3499,1.53051,2.00606,0.99695,0.00124037,0.00124037,0.00124037
6,441.077,1.64906,1.36525,1.2401,0.7817,0.61094,0.68951,0.31779,1.63057,1.73115,1.02473,0.00119322,0.00119322,0.00119322
7,513.295,1.6195,1.33032,1.23243,0.7653,0.64436,0.69833,0.34609,1.54114,2.14702,0.99877,0.00114606,0.00114606,0.00114606
8,585.168,1.59761,1.29819,1.21445,0.77778,0.62013,0.69084,0.36439,1.41702,1.66399,0.95767,0.0010989,0.0010989,0.0010989
9,657.478,1.57948,1.28422,1.20342,0.79264,0.63378,0.7158,0.39533,1.36952,1.61288,0.94852,0.00105174,0.00105174,0.00105174
10,730.097,1.54773,1.25116,1.19092,0.77613,0.63755,0.71375,0.37459,1.4427,1.72483,0.97179,0.00100459,0.00100459,0.00100459
11,802.843,1.53807,1.23851,1.18819,0.77202,0.63255,0.71359,0.37191,1.42931,1.7362,0.95604,0.00095743,0.00095743,0.00095743
12,875.681,1.53199,1.23744,1.18162,0.79009,0.61945,0.70829,0.36941,1.45367,1.94854,0.96051,0.000910273,0.000910273,0.000910273
13,947.824,1.50719,1.20239,1.17252,0.76066,0.63463,0.7126,0.40017,1.33756,1.68233,0.934,0.000863116,0.000863116,0.000863116
14,1020.06,1.50071,1.19744,1.17042,0.78689,0.6316,0.71605,0.37586,1.44544,1.59283,0.95804,0.000815959,0.000815959,0.000815959
15,1092.44,1.48489,1.17944,1.16135,0.80324,0.6411,0.72956,0.40026,1.34345,1.94471,0.93374,0.000768802,0.000768802,0.000768802
16,1164.65,1.4734,1.16523,1.15406,0.77799,0.64426,0.72054,0.39138,1.40479,1.69934,0.94604,0.000721645,0.000721645,0.000721645
17,1237.1,1.46802,1.15334,1.15171,0.77627,0.62868,0.71475,0.37977,1.47382,2.09427,0.9635,0.000674488,0.000674488,0.000674488
18,1309.78,1.45716,1.14999,1.14539,0.77908,0.64189,0.72054,0.40115,1.3614,1.94452,0.93718,0.000627331,0.000627331,0.000627331
19,1382.29,1.4424,1.13517,1.13966,0.7812,0.65672,0.7269,0.39394,1.38508,1.65808,0.9428,0.000580174,0.000580174,0.000580174
20,1454.82,1.43438,1.13062,1.1384,0.78187,0.65735,0.73503,0.42558,1.29597,1.59103,0.91858,0.000533017,0.000533017,0.000533017
21,1521.05,1.33341,1.03645,1.09703,0.78187,0.59451,0.68617,0.38295,1.3693,1.70791,0.94444,0.00048586,0.00048586,0.00048586
22,1585.21,1.30653,1.00559,1.08369,0.7809,0.60457,0.68992,0.39063,1.36017,1.77458,0.94036,0.000438703,0.000438703,0.000438703
23,1649.36,1.29107,0.98962,1.07928,0.77044,0.59887,0.68396,0.39272,1.3382,1.81313,0.93909,0.000391546,0.000391546,0.000391546
24,1713.2,1.26565,0.96767,1.07021,0.78315,0.61404,0.69523,0.3923,1.36525,2.00316,0.94236,0.000344389,0.000344389,0.000344389
25,1777.3,1.26543,0.95779,1.06645,0.79089,0.59665,0.69295,0.38608,1.39147,1.82347,0.94479,0.000297232,0.000297232,0.000297232
26,1841.41,1.25509,0.94908,1.06165,0.78067,0.60515,0.69966,0.39292,1.36029,1.80779,0.94029,0.000250075,0.000250075,0.000250075
27,1905.6,1.24639,0.93859,1.05903,0.77482,0.61715,0.70559,0.41145,1.31254,1.78966,0.92662,0.000202918,0.000202918,0.000202918
28,1969.39,1.23364,0.92003,1.05418,0.7657,0.61114,0.69267,0.40022,1.32289,1.67922,0.9301,0.000155761,0.000155761,0.000155761
29,2033.38,1.21956,0.91629,1.04769,0.77131,0.61855,0.70055,0.40847,1.29644,1.71159,0.91978,0.000108604,0.000108604,0.000108604
30,2097.17,1.2225,0.90776,1.04517,0.76861,0.6083,0.69416,0.40466,1.30825,1.64829,0.92247,6.1447e-05,6.1447e-05,6.1447e-05
