epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,82.9926,1.76517,1.5361,1.33069,0.75936,0.58014,0.65282,0.31384,1.61461,2.81799,1.1231,0.0700477,0.00332803,0.00332803
2,160.053,1.66771,1.31356,1.28533,0.80607,0.62007,0.69382,0.36355,1.45921,4.08301,1.05407,0.0398279,0.00644154,0.00644154
3,236.382,1.59699,1.23115,1.25676,0.80455,0.62198,0.70432,0.35463,1.54689,3.45445,1.06007,0.00938804,0.00933505,0.00933505
4,311.871,1.51485,1.15788,1.21092,0.77945,0.64331,0.70934,0.37785,1.4293,2.80862,1.01443,0.00901,0.00901,0.00901
5,387.631,1.49378,1.12482,1.19443,0.80982,0.63217,0.72263,0.40569,1.35736,2.12805,0.99504,0.00868,0.00868,0.00868
6,462.973,1.44592,1.08067,1.16634,0.80305,0.64187,0.72113,0.3974,1.41453,1.43542,1.00589,0.00835,0.00835,0.00835
7,538.556,1.42902,1.05256,1.15606,0.82802,0.64551,0.7341,0.42104,1.316,1.81747,0.98622,0.00802,0.00802,0.00802
8,613.579,1.3814,1.01473,1.13389,0.81451,0.65434,0.73975,0.42038,1.33691,1.89366,0.98136,0.00769,0.00769,0.00769
9,688.72,1.38315,1.01306,1.13234,0.79997,0.67812,0.74078,0.44355,1.18307,2.01655,0.94538,0.00736,0.00736,0.00736
10,764.033,1.35284,0.98245,1.11934,0.79127,0.66477,0.74031,0.42888,1.27553,1.67957,0.96836,0.00703,0.00703,0.00703
11,839.12,1.36184,0.97643,1.11757,0.80462,0.6664,0.74606,0.44128,1.20547,1.59953,0.95229,0.0067,0.0067,0.0067
12,914.711,1.33804,0.97161,1.11235,0.81471,0.65608,0.73394,0.4271,1.2911,2.19655,0.97213,0.00637,0.00637,0.00637
13,989.733,1.31294,0.94512,1.09965,0.8119,0.6463,0.73759,0.42996,1.27988,1.59725,0.95764,0.00604,0.00604,0.00604
14,1064.84,1.31059,0.9481,1.09987,0.78841,0.6596,0.73754,0.43882,1.22618,1.76881,0.95673,0.00571,0.00571,0.00571
15,1140.03,1.30031,0.92668,1.08914,0.80559,0.6444,0.73378,0.43662,1.26098,1.80527,0.95011,0.00538,0.00538,0.00538
16,1215.16,1.28517,0.9161,1.08349,0.8346,0.63237,0.73999,0.42315,1.35983,1.65684,0.97278,0.00505,0.00505,0.00505
17,1290.7,1.28951,0.91759,1.08902,0.80682,0.6682,0.74503,0.45221,1.20385,1.45695,0.94236,0.00472,0.00472,0.00472
18,1367.03,1.27544,0.90737,1.07823,0.79941,0.65089,0.73009,0.43854,1.24596,1.80596,0.94654,0.00439,0.00439,0.00439
19,1441.95,1.24056,0.87848,1.0639,0.78939,0.65931,0.73932,0.44283,1.25573,1.43352,0.95148,0.00406,0.00406,0.00406
20,1517.89,1.25721,0.88348,1.06934,0.83023,0.62246,0.72036,0.43254,1.24376,1.66074,0.95364,0.00373,0.00373,0.00373
21,1582.95,1.16618,0.80512,1.01869,0.78995,0.64974,0.72885,0.42815,1.32344,1.53574,0.96781,0.0034,0.0034,0.0034
22,1645.83,1.14265,0.77769,1.00832,0.77837,0.64368,0.71948,0.43099,1.29933,1.68857,0.96975,0.00307,0.00307,0.00307
23,1708.59,1.12983,0.75927,1.00132,0.78632,0.65422,0.72997,0.44649,1.2255,1.47253,0.94872,0.00274,0.00274,0.00274
24,1771.18,1.10539,0.74224,0.99663,0.77518,0.63882,0.70649,0.4272,1.26495,2.05567,0.95906,0.00241,0.00241,0.00241
25,1833.71,1.0991,0.73054,0.98963,0.77292,0.64755,0.71794,0.43489,1.25377,1.71653,0.95529,0.00208,0.00208,0.00208
26,1896.16,1.09252,0.72419,0.98677,0.79283,0.62898,0.71162,0.4346,1.23798,1.56282,0.94861,0.00175,0.00175,0.00175
27,1958.75,1.07093,0.70665,0.98419,0.76881,0.6434,0.71864,0.44522,1.2142,1.47985,0.94964,0.00142,0.00142,0.00142
28,2021.06,1.06669,0.69859,0.98037,0.78566,0.64809,0.72204,0.44498,1.22815,1.53101,0.94441,0.00109,0.00109,0.00109
29,2083.5,1.0527,0.69116,0.97179,0.78716,0.61904,0.70369,0.43604,1.23251,1.46763,0.95202,0.00076,0.00076,0.00076
30,2145.87,1.05033,0.68311,0.97171,0.78144,0.62579,0.70845,0.44465,1.20985,1.5004,0.94581,0.00043,0.00043,0.00043
