epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,91.0031,2.18092,2.14372,1.6208,0.53118,0.42871,0.40157,0.14679,2.12841,5.74523,1.37869,0.0700477,0.00332803,0.00332803
2,175.227,2.07935,1.94036,1.57803,0.50474,0.44491,0.41396,0.15771,2.01959,6.75778,1.29624,0.0398279,0.00644154,0.00644154
3,258.296,1.98163,1.80853,1.52697,0.58005,0.42603,0.44043,0.14806,2.27504,2.99308,1.44365,0.00938804,0.00933505,0.00933505
4,341.056,1.9129,1.7187,1.49565,0.64234,0.50049,0.53106,0.21584,1.98116,2.82831,1.27202,0.00901,0.00901,0.00901
5,424.199,1.85904,1.65194,1.46929,0.65131,0.51279,0.54749,0.24878,1.80003,2.54916,1.2299,0.00868,0.00868,0.00868
6,508.312,1.81833,1.59396,1.44987,0.64342,0.48494,0.53066,0.21841,1.93484,3.96364,1.27897,0.00835,0.00835,0.00835
7,592.732,1.78656,1.5338,1.42677,0.66103,0.4976,0.52447,0.21384,1.93446,2.53621,1.28298,0.00802,0.00802,0.00802
8,676.844,1.77681,1.52609,1.42568,0.64136,0.5481,0.57355,0.254,1.76873,2.49278,1.2098,0.00769,0.00769,0.00769
9,761.362,1.74569,1.48403,1.40734,0.65539,0.56561,0.58248,0.24691,1.8289,3.5559,1.2235,0.00736,0.00736,0.00736
10,845.066,1.74261,1.487,1.41201,0.71993,0.5656,0.61146,0.29429,1.64722,2.04882,1.15522,0.00703,0.00703,0.00703
11,928.618,1.71421,1.42934,1.38775,0.71356,0.55892,0.61744,0.27659,1.83055,2.04435,1.21772,0.0067,0.0067,0.0067
12,1012.37,1.69179,1.42353,1.38166,0.72121,0.56703,0.61882,0.27669,1.87059,2.79775,1.23278,0.00637,0.00637,0.00637
13,1095.88,1.67222,1.39245,1.36937,0.70841,0.57786,0.61781,0.29031,1.77914,2.71389,1.20232,0.00604,0.00604,0.00604
14,1179.39,1.66565,1.38647,1.36981,0.72103,0.57389,0.6495,0.30449,1.73148,2.73301,1.19347,0.00571,0.00571,0.00571
15,1262.99,1.63218,1.34352,1.34278,0.69574,0.58461,0.61218,0.28257,1.80248,2.05466,1.19528,0.00538,0.00538,0.00538
16,1346.64,1.62328,1.33498,1.34114,0.74371,0.5816,0.63783,0.308,1.61882,2.00803,1.13578,0.00505,0.00505,0.00505
17,1430.04,1.60874,1.31191,1.33609,0.73134,0.58668,0.64063,0.3073,1.70054,2.56898,1.1714,0.00472,0.00472,0.00472
18,1513.08,1.60519,1.30845,1.32924,0.74502,0.59858,0.6674,0.33306,1.6066,2.47777,1.12685,0.00439,0.00439,0.00439
19,1595.88,1.59244,1.30163,1.32806,0.70597,0.57941,0.62874,0.30018,1.62223,2.18775,1.12631,0.00406,0.00406,0.00406
20,1678.85,1.568,1.27594,1.31024,0.66964,0.59787,0.61753,0.29722,1.62803,2.43158,1.12752,0.00373,0.00373,0.00373
21,1749.4,1.41767,1.11925,1.24132,0.76044,0.57008,0.65469,0.31414,1.71202,1.94013,1.17762,0.0034,0.0034,0.0034
22,1818.3,1.3948,1.08692,1.22904,0.69667,0.60076,0.64244,0.29455,1.86458,2.0284,1.22787,0.00307,0.00307,0.00307
23,1887.19,1.36913,1.05857,1.21649,0.73668,0.61156,0.65508,0.30866,1.72937,1.85721,1.17294,0.00274,0.00274,0.00274
24,1955.95,1.33629,1.02592,1.20054,0.74242,0.60298,0.65902,0.31212,1.73326,2.05909,1.17304,0.00241,0.00241,0.00241
25,2024.69,1.32254,1.00301,1.18605,0.70492,0.60808,0.64867,0.31081,1.72455,1.76753,1.17529,0.00208,0.00208,0.00208
26,2093.64,1.2909,0.97181,1.17023,0.73153,0.63259,0.68563,0.34849,1.56435,1.57602,1.10384,0.00175,0.00175,0.00175
27,2163.04,1.26153,0.94107,1.15711,0.72619,0.61063,0.65636,0.32319,1.71258,1.76358,1.14961,0.00142,0.00142,0.00142
28,2232.28,1.23848,0.91979,1.14338,0.67938,0.60005,0.6552,0.34292,1.54286,1.59392,1.09745,0.00109,0.00109,0.00109
29,2301.77,1.20385,0.884,1.11998,0.74175,0.58286,0.64508,0.33455,1.5982,1.4749,1.11559,0.00076,0.00076,0.00076
30,2371.23,1.1832,0.85756,1.10817,0.74688,0.59389,0.66344,0.34564,1.57902,1.4836,1.10763,0.00043,0.00043,0.00043
