epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,77.0316,1.99731,2.4253,1.47322,0.69853,0.59434,0.63127,0.28749,1.68372,3.17312,1.02567,0.0700477,0.00332803,0.00332803
2,146.069,1.76453,1.66502,1.31211,0.70397,0.60458,0.62951,0.27611,1.75233,3.14646,1.05938,0.0398279,0.00644154,0.00644154
3,214.712,1.70327,1.51998,1.27582,0.73266,0.6117,0.65874,0.32145,1.57252,2.32544,1.00397,0.00938804,0.00933505,0.00933505
4,282.632,1.67679,1.45429,1.26477,0.76196,0.60182,0.65651,0.31224,1.56099,2.0688,0.99475,0.00901,0.00901,0.00901
5,351.018,1.61092,1.36815,1.23672,0.73709,0.60436,0.66209,0.33001,1.59104,1.94262,1.02075,0.00868,0.00868,0.00868
6,418.264,1.57252,1.31425,1.21877,0.76193,0.62436,0.68508,0.34413,1.51687,1.89006,0.98088,0.00835,0.00835,0.00835
7,485.924,1.53536,1.26589,1.19755,0.75833,0.63996,0.6912,0.34724,1.61221,2.19644,1.00003,0.00802,0.00802,0.00802
8,553.489,1.51017,1.23395,1.18827,0.76961,0.62725,0.69662,0.3671,1.44249,1.99675,0.96846,0.00769,0.00769,0.00769
9,621.739,1.48895,1.20462,1.17361,0.76301,0.61628,0.68058,0.35853,1.44866,1.85874,0.96815,0.00736,0.00736,0.00736
10,689.987,1.45732,1.17802,1.16139,0.74866,0.63831,0.69229,0.34617,1.58198,2.04546,0.99477,0.00703,0.00703,0.00703
11,758.151,1.44297,1.14958,1.15225,0.77598,0.61877,0.70133,0.37371,1.43383,1.60442,0.95936,0.0067,0.0067,0.0067
12,827.435,1.42709,1.13267,1.14275,0.7495,0.60661,0.67311,0.33677,1.53387,1.75656,0.97464,0.00637,0.00637,0.00637
13,897.013,1.4152,1.10891,1.1327,0.77117,0.63769,0.70733,0.3545,1.58104,2.04617,0.98836,0.00604,0.00604,0.00604
14,965.48,1.3971,1.09806,1.12931,0.78117,0.63142,0.7045,0.37261,1.4344,1.9159,0.95353,0.00571,0.00571,0.00571
15,1033.89,1.38898,1.08632,1.12066,0.7545,0.64918,0.70201,0.39247,1.33749,1.67276,0.92962,0.00538,0.00538,0.00538
16,1101.78,1.38205,1.06983,1.11661,0.75873,0.65589,0.71508,0.39338,1.38951,1.80095,0.94129,0.00505,0.00505,0.00505
17,1170.02,1.36427,1.05882,1.10975,0.75132,0.64196,0.69569,0.37295,1.46146,1.97343,0.95854,0.00472,0.00472,0.00472
18,1238.13,1.35508,1.05083,1.11031,0.76061,0.64405,0.71093,0.39525,1.38349,1.75604,0.9345,0.00439,0.00439,0.00439
19,1305.83,1.34069,1.03915,1.10219,0.75685,0.65774,0.71778,0.40088,1.35976,1.71952,0.93365,0.00406,0.00406,0.00406
20,1374.22,1.33454,1.02681,1.09795,0.77466,0.65671,0.71599,0.3982,1.343,1.97731,0.93141,0.00373,0.00373,0.00373
21,1442.57,1.28307,0.99921,1.08107,0.75531,0.619,0.6848,0.37047,1.45217,1.89291,0.95008,0.0034,0.0034,0.0034
22,1508.99,1.26365,0.9724,1.06961,0.74851,0.63181,0.69219,0.3917,1.37228,1.89205,0.93859,0.00307,0.00307,0.00307
23,1575.38,1.24969,0.9617,1.06281,0.7658,0.6132,0.69238,0.38892,1.3639,1.77275,0.93468,0.00274,0.00274,0.00274
24,1641.75,1.22792,0.94421,1.05541,0.75482,0.60774,0.68342,0.38021,1.3543,1.76994,0.93225,0.00241,0.00241,0.00241
25,1707.91,1.22721,0.9289,1.04958,0.77741,0.59228,0.68405,0.37635,1.43631,1.62241,0.94963,0.00208,0.00208,0.00208
26,1773.99,1.20821,0.91866,1.04609,0.76001,0.61583,0.69338,0.3941,1.33546,1.6383,0.92466,0.00175,0.00175,0.00175
27,1839.26,1.20224,0.90979,1.04362,0.76083,0.62836,0.69836,0.40457,1.32591,1.65092,0.92481,0.00142,0.00142,0.00142
28,1905.38,1.18876,0.89453,1.0394,0.76735,0.62137,0.69377,0.40298,1.32175,1.69857,0.92226,0.00109,0.00109,0.00109
29,1971.3,1.17389,0.88177,1.03061,0.76128,0.61911,0.69175,0.40313,1.3135,1.62683,0.92147,0.00076,0.00076,0.00076
30,2037.15,1.17982,0.88317,1.03149,0.75845,0.62683,0.69764,0.40765,1.30446,1.59515,0.9193,0.00043,0.00043,0.00043
