epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,86.8919,1.51978,1.81254,1.14455,0.74346,0.64971,0.71321,0.44112,1.16489,2.61507,0.90682,0.0700477,0.00332803,0.00332803
2,168.324,1.45088,1.26771,1.10117,0.75092,0.65129,0.7133,0.42893,1.17295,2.60348,0.89567,0.0398279,0.00644154,0.00644154
3,248.821,1.45619,1.22308,1.08632,0.775,0.64973,0.7124,0.42836,1.17412,1.64764,0.91896,0.00938804,0.00933505,0.00933505
4,328.961,1.45771,1.19669,1.09052,0.73249,0.61546,0.67535,0.41042,1.17427,2.50466,0.92448,0.00901,0.00901,0.00901
5,409.001,1.44006,1.15413,1.08234,0.77121,0.61859,0.70413,0.43962,1.15918,1.82842,0.91146,0.00868,0.00868,0.00868
6,489.407,1.3909,1.09238,1.06474,0.75434,0.64054,0.71243,0.44445,1.12855,1.70193,0.91262,0.00835,0.00835,0.00835
7,568.948,1.34814,1.03049,1.04212,0.78881,0.63988,0.71992,0.45733,1.08795,1.68389,0.89916,0.00802,0.00802,0.00802
8,649.116,1.33331,1.0102,1.04441,0.75112,0.65654,0.7117,0.45166,1.09719,1.63286,0.90146,0.00769,0.00769,0.00769
9,728.981,1.30695,0.97646,1.03181,0.72911,0.63379,0.69805,0.44932,1.08263,1.66123,0.90086,0.00736,0.00736,0.00736
10,808.645,1.2742,0.95012,1.02388,0.7735,0.68219,0.75454,0.48121,1.0487,2.20428,0.89183,0.00703,0.00703,0.00703
11,888.435,1.26473,0.93126,1.01848,0.76222,0.62815,0.70016,0.44963,1.08363,1.63083,0.91038,0.0067,0.0067,0.0067
12,967.57,1.26164,0.92493,1.01474,0.79193,0.63355,0.7201,0.46461,1.04509,1.73838,0.88772,0.00637,0.00637,0.00637
13,1046.99,1.2399,0.9014,1.01334,0.78269,0.68091,0.73957,0.4766,1.03265,1.827,0.88401,0.00604,0.00604,0.00604
14,1126.46,1.22129,0.87908,1.00218,0.77925,0.65825,0.73294,0.47889,1.02453,2.0865,0.88649,0.00571,0.00571,0.00571
15,1205.47,1.22003,0.87747,1.00174,0.79239,0.6402,0.72111,0.47327,1.04382,1.75842,0.88873,0.00538,0.00538,0.00538
16,1284.99,1.2038,0.85355,0.99346,0.77198,0.64136,0.72312,0.4789,0.9904,1.56736,0.88007,0.00505,0.00505,0.00505
17,1364.09,1.17781,0.83175,0.98854,0.73049,0.67483,0.71977,0.47607,0.9916,1.82259,0.87355,0.00472,0.00472,0.00472
18,1443.76,1.17487,0.82596,0.98318,0.762,0.64298,0.71713,0.47576,0.99741,1.65011,0.87471,0.00439,0.00439,0.00439
19,1523.09,1.15962,0.81146,0.97961,0.78052,0.6859,0.75058,0.4994,0.97875,1.49548,0.87159,0.00406,0.00406,0.00406
20,1603.3,1.14755,0.80336,0.98014,0.78213,0.66663,0.74263,0.4958,0.99745,1.59082,0.87513,0.00373,0.00373,0.00373
21,1673.34,1.02652,0.71091,0.9392,0.7884,0.66459,0.74117,0.478,1.07446,1.45594,0.8921,0.0034,0.0034,0.0034
22,1741.52,1.02231,0.69416,0.93385,0.79482,0.66674,0.74335,0.48538,1.04923,1.5781,0.90079,0.00307,0.00307,0.00307
23,1809.35,1.00652,0.67665,0.93164,0.7957,0.66967,0.73847,0.48409,1.02673,1.7769,0.88476,0.00274,0.00274,0.00274
24,1877.34,0.97865,0.6577,0.92541,0.77892,0.6803,0.74753,0.4966,1.024,1.58946,0.89053,0.00241,0.00241,0.00241
25,1945.37,0.97425,0.6452,0.91929,0.75223,0.66549,0.72888,0.48207,1.00858,1.55125,0.88298,0.00208,0.00208,0.00208
26,2013.18,0.94946,0.62439,0.91153,0.76522,0.68622,0.74931,0.50502,0.97823,1.48665,0.87479,0.00175,0.00175,0.00175
27,2081.15,0.93259,0.60768,0.90958,0.78061,0.66321,0.74057,0.50631,0.99229,1.58714,0.87964,0.00142,0.00142,0.00142
28,2148.97,0.91047,0.59102,0.90232,0.79492,0.67045,0.74587,0.5032,1.0251,1.40415,0.8872,0.00109,0.00109,0.00109
29,2216.81,0.89538,0.57388,0.89726,0.77284,0.67338,0.7456,0.50852,0.9935,1.40695,0.88223,0.00076,0.00076,0.00076
30,2284.69,0.88452,0.56631,0.89271,0.76978,0.67588,0.73675,0.50365,0.99448,1.58048,0.8778,0.00043,0.00043,0.00043
