epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,76.3267,1.74601,1.4886,1.26773,0.73755,0.62068,0.66939,0.35279,1.43294,4.6398,1.05124,0.0700477,0.00332803,0.00332803
2,146.214,1.64105,1.25088,1.23148,0.75096,0.61526,0.69516,0.374,1.48501,2.5899,1.05185,0.0398279,0.00644154,0.00644154
3,215.647,1.56183,1.16822,1.19764,0.7426,0.64902,0.69796,0.35401,1.57126,2.15901,1.06064,0.00938804,0.00933505,0.00933505
4,284.703,1.48637,1.09504,1.15677,0.79171,0.65017,0.73058,0.40622,1.3953,2.00232,1.00979,0.00901,0.00901,0.00901
5,354.073,1.45915,1.06479,1.13955,0.76389,0.62963,0.71475,0.40201,1.33967,2.00061,0.986,0.00868,0.00868,0.00868
6,423.45,1.42866,1.02613,1.12645,0.79579,0.62316,0.72186,0.40521,1.37149,2.05719,0.98864,0.00835,0.00835,0.00835
7,492.847,1.40289,1.00156,1.10709,0.75291,0.65939,0.71486,0.41404,1.28831,1.95415,0.97637,0.00802,0.00802,0.00802
8,561.706,1.37386,0.9785,1.10062,0.80302,0.64748,0.72721,0.41745,1.36755,1.63462,0.99354,0.00769,0.00769,0.00769
9,630.505,1.35085,0.95758,1.08769,0.7594,0.66871,0.73313,0.44648,1.19295,1.85422,0.94742,0.00736,0.00736,0.00736
10,699.558,1.3378,0.94417,1.07942,0.79522,0.65361,0.73769,0.43511,1.24024,1.86862,0.95684,0.00703,0.00703,0.00703
11,768.739,1.32087,0.92633,1.07133,0.78354,0.64719,0.73563,0.44484,1.23873,1.50069,0.95574,0.0067,0.0067,0.0067
12,837.315,1.30802,0.90172,1.06472,0.78298,0.66675,0.74432,0.45868,1.18422,1.93659,0.95049,0.00637,0.00637,0.00637
13,906.044,1.29962,0.90201,1.06382,0.78576,0.64336,0.72604,0.43677,1.21945,1.62487,0.95107,0.00604,0.00604,0.00604
14,974.876,1.28782,0.89071,1.05552,0.79485,0.65009,0.74006,0.45969,1.15844,1.4979,0.93658,0.00571,0.00571,0.00571
15,1045.64,1.26475,0.87193,1.04706,0.81014,0.63531,0.73298,0.44987,1.20074,1.40966,0.94781,0.00538,0.00538,0.00538
16,1116.74,1.26948,0.86795,1.04572,0.7997,0.63117,0.73093,0.44974,1.18103,1.39545,0.94374,0.00505,0.00505,0.00505
17,1187.85,1.26018,0.87002,1.04643,0.79291,0.65416,0.73424,0.45779,1.14523,1.6495,0.93144,0.00472,0.00472,0.00472
18,1258.63,1.25047,0.85363,1.0395,0.8109,0.63737,0.72749,0.44814,1.18512,1.5164,0.93918,0.00439,0.00439,0.00439
19,1329.74,1.23441,0.84001,1.03339,0.80441,0.64124,0.73616,0.45453,1.1903,1.51042,0.93733,0.00406,0.00406,0.00406
20,1400.69,1.23164,0.83496,1.03071,0.80776,0.65538,0.74689,0.47182,1.12788,1.45506,0.92456,0.00373,0.00373,0.00373
21,1467.07,1.18519,0.80916,1.01595,0.74738,0.64872,0.72644,0.44937,1.18934,1.71688,0.94446,0.0034,0.0034,0.0034
22,1531.76,1.16887,0.7826,1.00835,0.78656,0.64485,0.73168,0.45548,1.17418,1.50153,0.93859,0.00307,0.00307,0.00307
23,1596.8,1.15595,0.76684,1.00464,0.77759,0.63893,0.72464,0.44887,1.16243,1.59099,0.93564,0.00274,0.00274,0.00274
24,1661.9,1.1357,0.75747,1.00159,0.74434,0.65504,0.72254,0.44442,1.21983,1.60006,0.95257,0.00241,0.00241,0.00241
25,1726.7,1.13078,0.7459,0.9929,0.76943,0.64447,0.72593,0.44417,1.21987,1.45766,0.94941,0.00208,0.00208,0.00208
26,1791.41,1.11954,0.73424,0.98768,0.78812,0.63604,0.72125,0.44524,1.18948,1.52892,0.93935,0.00175,0.00175,0.00175
27,1856.34,1.10355,0.72252,0.98336,0.78297,0.63775,0.72872,0.44956,1.20701,1.45722,0.94485,0.00142,0.00142,0.00142
28,1921.2,1.08766,0.71229,0.97667,0.79394,0.62944,0.72232,0.45281,1.18921,1.45468,0.93881,0.00109,0.00109,0.00109
29,1985.81,1.08123,0.70232,0.97456,0.79169,0.64081,0.72764,0.45605,1.18653,1.4715,0.94175,0.00076,0.00076,0.00076
30,2050.26,1.07769,0.69759,0.97214,0.77663,0.64967,0.73128,0.46023,1.18882,1.49444,0.94266,0.00043,0.00043,0.00043
