epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,84.0022,2.04517,2.00338,1.56523,0.49236,0.31275,0.2943,0.08421,2.74658,6.43054,1.7761,0.0700477,0.00332803,0.00332803
2,158.883,1.91938,1.72505,1.50256,0.5631,0.39934,0.3926,0.15467,2.21154,3.76645,1.34973,0.0398279,0.00644154,0.00644154
3,231.927,1.80159,1.56497,1.43716,0.59277,0.45726,0.48154,0.18151,2.18397,2.38034,1.33008,0.00938804,0.00933505,0.00933505
4,304.456,1.70487,1.44661,1.37366,0.61599,0.4926,0.51986,0.2118,1.94369,2.27107,1.22982,0.00901,0.00901,0.00901
5,377.192,1.63205,1.35332,1.32872,0.68818,0.50451,0.56429,0.25309,1.79711,2.47487,1.1792,0.00868,0.00868,0.00868
6,449.769,1.56572,1.275,1.29801,0.69572,0.50347,0.57253,0.28384,1.71525,1.75161,1.1553,0.00835,0.00835,0.00835
7,522.341,1.51949,1.23731,1.26826,0.69905,0.58883,0.62854,0.3207,1.57439,2.10222,1.09168,0.00802,0.00802,0.00802
8,595.408,1.50073,1.1994,1.25742,0.68997,0.56142,0.6192,0.32472,1.58301,2.13403,1.08583,0.00769,0.00769,0.00769
9,667.875,1.45464,1.15926,1.22957,0.67464,0.56271,0.58548,0.28917,1.62859,2.24245,1.11019,0.00736,0.00736,0.00736
10,740.311,1.42334,1.12652,1.21416,0.70732,0.57513,0.63112,0.32771,1.53194,1.96995,1.06039,0.00703,0.00703,0.00703
11,812.914,1.39791,1.09705,1.19793,0.71018,0.57457,0.62652,0.31769,1.59073,1.55569,1.0688,0.0067,0.0067,0.0067
12,885.455,1.3923,1.08767,1.19606,0.76626,0.5985,0.66893,0.34644,1.5317,1.89736,1.03959,0.00637,0.00637,0.00637
13,957.742,1.36347,1.05643,1.17816,0.73235,0.60068,0.65937,0.34098,1.4899,2.03583,1.02787,0.00604,0.00604,0.00604
14,1029.79,1.35012,1.03702,1.17317,0.74102,0.54749,0.62236,0.32109,1.58152,1.54725,1.0656,0.00571,0.00571,0.00571
15,1101.74,1.31243,1.00738,1.15435,0.71296,0.59501,0.64295,0.31232,1.65082,2.2868,1.09007,0.00538,0.00538,0.00538
16,1173.88,1.30218,0.98815,1.14607,0.70607,0.60455,0.65207,0.36631,1.34712,1.805,1.01257,0.00505,0.00505,0.00505
17,1245.93,1.27855,0.97393,1.1326,0.76054,0.5849,0.65865,0.34746,1.53189,1.9365,1.04223,0.00472,0.00472,0.00472
18,1318.12,1.27158,0.96859,1.13109,0.76408,0.60102,0.68009,0.38665,1.36733,1.44779,0.99165,0.00439,0.00439,0.00439
19,1390.5,1.25825,0.94522,1.12011,0.75948,0.62791,0.69484,0.3882,1.34342,2.00551,1.00112,0.00406,0.00406,0.00406
20,1462.35,1.23379,0.91881,1.10912,0.7572,0.58786,0.66083,0.35942,1.42222,1.56134,1.00529,0.00373,0.00373,0.00373
21,1534.79,1.15114,0.83856,1.0611,0.73726,0.60022,0.66164,0.36831,1.40051,1.60552,1.00161,0.0034,0.0034,0.0034
22,1605.39,1.14665,0.82995,1.0541,0.73843,0.58538,0.6602,0.35942,1.47057,1.68337,1.014,0.00307,0.00307,0.00307
23,1675.42,1.11724,0.80548,1.04236,0.72025,0.54839,0.62285,0.33018,1.55465,1.75479,1.03988,0.00274,0.00274,0.00274
24,1746.31,1.09085,0.78573,1.03313,0.72467,0.59063,0.64774,0.36329,1.39828,1.79413,1.00318,0.00241,0.00241,0.00241
25,1816.9,1.09738,0.77719,1.03135,0.71747,0.54696,0.61669,0.34321,1.44766,1.54243,1.01859,0.00208,0.00208,0.00208
26,1887.75,1.07155,0.76244,1.02469,0.72945,0.5578,0.63319,0.35965,1.41786,1.60817,1.01364,0.00175,0.00175,0.00175
27,1959,1.05402,0.7499,1.01611,0.71536,0.56087,0.63136,0.35457,1.45973,1.57524,1.0127,0.00142,0.00142,0.00142
28,2029.71,1.03747,0.73153,1.00926,0.72409,0.56884,0.63972,0.3683,1.39231,1.67175,1.00381,0.00109,0.00109,0.00109
29,2100.37,1.02288,0.71521,1.00303,0.73237,0.54663,0.62711,0.36314,1.39509,1.50986,1.0019,0.00076,0.00076,0.00076
30,2170.84,1.01008,0.70656,0.99716,0.73873,0.53995,0.6268,0.36686,1.37257,1.59523,1.00065,0.00043,0.00043,0.00043
