epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,80.6556,1.85611,1.59503,1.34032,0.61083,0.60585,0.59601,0.2381,1.7607,8.33395,1.19332,0.0700477,0.00332803,0.00332803
2,156.149,1.80534,1.41455,1.34576,0.77492,0.59729,0.68483,0.34504,1.51878,3.01355,1.11957,0.0398279,0.00644154,0.00644154
3,230.954,1.7557,1.33356,1.32963,0.72682,0.61178,0.68282,0.34456,1.60018,2.56041,1.14632,0.00938804,0.00933505,0.00933505
4,305.018,1.73919,1.32855,1.32279,0.75456,0.60522,0.68704,0.33629,1.6511,2.04219,1.15029,0.00901,0.00901,0.00901
5,379.337,1.69871,1.28827,1.30825,0.75027,0.6656,0.71846,0.39006,1.42292,2.42755,1.07459,0.00868,0.00868,0.00868
6,453.418,1.68343,1.2725,1.29761,0.75418,0.62844,0.70195,0.37996,1.34835,1.99091,1.04947,0.00835,0.00835,0.00835
7,527.548,1.67359,1.25728,1.2924,0.78749,0.59641,0.68104,0.36819,1.47504,2.53051,1.07493,0.00802,0.00802,0.00802
8,601.459,1.67021,1.24487,1.28623,0.79292,0.62803,0.71528,0.39947,1.34124,1.66272,1.0388,0.00769,0.00769,0.00769
9,674.992,1.64471,1.2288,1.27598,0.77556,0.63401,0.70958,0.35743,1.5608,2.0262,1.10991,0.00736,0.00736,0.00736
10,748.768,1.65331,1.22428,1.27951,0.76811,0.62973,0.71913,0.3947,1.38598,1.95349,1.06827,0.00703,0.00703,0.00703
11,822.648,1.62506,1.20751,1.26655,0.75861,0.63822,0.70844,0.39449,1.39411,1.96183,1.05869,0.0067,0.0067,0.0067
12,896.178,1.62545,1.20822,1.27118,0.78444,0.60963,0.70298,0.38038,1.40914,1.75418,1.05828,0.00637,0.00637,0.00637
13,970.046,1.62334,1.19141,1.26245,0.78898,0.63282,0.72197,0.39886,1.41535,1.99867,1.0607,0.00604,0.00604,0.00604
14,1043.54,1.59523,1.17102,1.24583,0.76575,0.64136,0.69926,0.37332,1.44899,2.2883,1.07511,0.00571,0.00571,0.00571
15,1117.37,1.59968,1.17603,1.25688,0.75867,0.64063,0.72085,0.40846,1.32909,1.85316,1.04186,0.00538,0.00538,0.00538
16,1191.01,1.58382,1.16308,1.24857,0.76962,0.62092,0.70711,0.38734,1.41669,1.61814,1.05889,0.00505,0.00505,0.00505
17,1264.8,1.57236,1.14817,1.23769,0.78154,0.62596,0.70705,0.38137,1.47342,2.05853,1.08921,0.00472,0.00472,0.00472
18,1338.51,1.57938,1.1485,1.2392,0.80473,0.61764,0.71461,0.4079,1.34772,2.05308,1.03916,0.00439,0.00439,0.00439
19,1412.71,1.55317,1.13803,1.22894,0.77787,0.64184,0.72583,0.41283,1.33976,1.67693,1.03385,0.00406,0.00406,0.00406
20,1486.57,1.53932,1.11518,1.21326,0.77913,0.63468,0.71678,0.39375,1.41654,1.50699,1.04942,0.00373,0.00373,0.00373
21,1551.19,1.4563,1.08481,1.21023,0.77025,0.62779,0.7037,0.37415,1.52895,1.42523,1.118,0.0034,0.0034,0.0034
22,1613.95,1.44758,1.04943,1.20415,0.77705,0.64175,0.70545,0.37364,1.45002,1.65367,1.0718,0.00307,0.00307,0.00307
23,1676.53,1.41726,1.01646,1.18546,0.76235,0.62444,0.69757,0.39406,1.41051,1.94607,1.06381,0.00274,0.00274,0.00274
24,1739.09,1.38744,0.99999,1.17453,0.7569,0.63897,0.70382,0.38316,1.46955,1.65019,1.07603,0.00241,0.00241,0.00241
25,1801.59,1.39402,0.98831,1.16738,0.76887,0.63608,0.70593,0.39776,1.4062,1.61351,1.05503,0.00208,0.00208,0.00208
26,1864.03,1.36036,0.9636,1.15081,0.75038,0.66794,0.72601,0.4001,1.35096,1.80087,1.04254,0.00175,0.00175,0.00175
27,1926.56,1.33895,0.9425,1.14492,0.77027,0.65067,0.71642,0.41097,1.33524,1.69392,1.03522,0.00142,0.00142,0.00142
28,1989.17,1.31069,0.91453,1.13012,0.77887,0.65331,0.72646,0.39967,1.42751,1.68559,1.06306,0.00109,0.00109,0.00109
29,2051.69,1.28079,0.88462,1.11198,0.77389,0.63772,0.71657,0.38952,1.44195,1.59563,1.07381,0.00076,0.00076,0.00076
30,2114.11,1.27142,0.87271,1.1018,0.7893,0.65015,0.73223,0.41685,1.36808,1.55091,1.04931,0.00043,0.00043,0.00043
