epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,85.4472,2.25456,2.23277,1.63929,0.45956,0.38073,0.33473,0.10512,2.36291,4.3163,1.50355,0.0700477,0.00332803,0.00332803
2,162.475,2.12437,1.95191,1.57419,0.53128,0.43669,0.40148,0.14753,2.0907,7.26341,1.38469,0.0398279,0.00644154,0.00644154
3,239.386,2.02685,1.81161,1.51374,0.59449,0.46178,0.46293,0.15661,2.3121,4.40094,1.42394,0.00938804,0.00933505,0.00933505
4,316.208,1.93574,1.67823,1.45614,0.65096,0.53947,0.57109,0.23073,1.93463,3.35648,1.24462,0.00901,0.00901,0.00901
5,391.214,1.85484,1.59067,1.4092,0.6288,0.46813,0.48166,0.20125,1.9316,2.77903,1.24889,0.00868,0.00868,0.00868
6,466.067,1.80954,1.52295,1.37879,0.70643,0.51997,0.576,0.26647,1.7129,2.50048,1.1582,0.00835,0.00835,0.00835
7,540.791,1.7674,1.46668,1.3451,0.69398,0.53825,0.58005,0.27607,1.68433,2.22441,1.14661,0.00802,0.00802,0.00802
8,616.866,1.70927,1.39995,1.32185,0.71482,0.5337,0.59551,0.2881,1.66344,1.99849,1.1277,0.00769,0.00769,0.00769
9,693.15,1.68388,1.37088,1.30909,0.68108,0.55014,0.59025,0.25441,1.88972,2.23338,1.21731,0.00736,0.00736,0.00736
10,768.21,1.64994,1.32132,1.28701,0.70524,0.52519,0.58925,0.2782,1.65142,1.70721,1.13018,0.00703,0.00703,0.00703
11,843.063,1.62,1.30793,1.27398,0.70086,0.54088,0.59726,0.287,1.6426,1.78528,1.11715,0.0067,0.0067,0.0067
12,917.552,1.59747,1.26357,1.25369,0.70716,0.52994,0.60105,0.27666,1.7525,1.80164,1.13561,0.00637,0.00637,0.00637
13,992.179,1.5716,1.24159,1.24719,0.71736,0.56279,0.61717,0.25783,1.95729,2.23045,1.21201,0.00604,0.00604,0.00604
14,1066.8,1.55234,1.21287,1.22869,0.72206,0.57594,0.63326,0.32047,1.57609,1.88177,1.06795,0.00571,0.00571,0.00571
15,1141.6,1.53453,1.19889,1.22153,0.72942,0.57676,0.63854,0.31752,1.56783,1.90558,1.07131,0.00538,0.00538,0.00538
16,1216.96,1.51961,1.17823,1.20982,0.70507,0.54719,0.62162,0.30747,1.6342,1.6735,1.07745,0.00505,0.00505,0.00505
17,1291.44,1.50123,1.16056,1.20206,0.74098,0.55519,0.64884,0.34939,1.43029,1.64754,1.02891,0.00472,0.00472,0.00472
18,1366.03,1.47748,1.14097,1.19476,0.71232,0.58826,0.64282,0.33171,1.48837,1.67767,1.05237,0.00439,0.00439,0.00439
19,1442.04,1.46444,1.12045,1.1817,0.70932,0.61704,0.66212,0.34575,1.48214,1.85044,1.03323,0.00406,0.00406,0.00406
20,1516.93,1.44784,1.10641,1.17267,0.71087,0.61581,0.6546,0.33591,1.54766,1.9866,1.05791,0.00373,0.00373,0.00373
21,1590.14,1.3211,0.98487,1.13009,0.69324,0.58379,0.64409,0.33827,1.50364,1.81628,1.03158,0.0034,0.0034,0.0034
22,1660.2,1.30063,0.96667,1.11907,0.68823,0.57719,0.63578,0.31823,1.69037,1.67118,1.10058,0.00307,0.00307,0.00307
23,1730.43,1.2888,0.95026,1.11671,0.68676,0.60143,0.65339,0.33576,1.50371,1.77947,1.04761,0.00274,0.00274,0.00274
24,1800.38,1.25759,0.92834,1.10322,0.72864,0.5659,0.6391,0.33959,1.4809,1.82578,1.04154,0.00241,0.00241,0.00241
25,1871.71,1.25635,0.91194,1.09623,0.7139,0.56534,0.63649,0.32889,1.53631,1.64014,1.05827,0.00208,0.00208,0.00208
26,1943.45,1.22679,0.8892,1.08727,0.72944,0.58077,0.66735,0.36602,1.43002,1.6544,1.01924,0.00175,0.00175,0.00175
27,2013.8,1.20676,0.87622,1.07905,0.75133,0.5991,0.68354,0.37386,1.39726,1.56003,1.00638,0.00142,0.00142,0.00142
28,2083.96,1.18593,0.85932,1.06766,0.7315,0.57014,0.65567,0.35963,1.44447,1.65131,1.01821,0.00109,0.00109,0.00109
29,2154.3,1.16577,0.8383,1.06074,0.72501,0.5724,0.66241,0.35886,1.45847,1.5392,1.0178,0.00076,0.00076,0.00076
30,2224.2,1.16457,0.82449,1.05472,0.74291,0.5881,0.67712,0.37659,1.38129,1.63405,1.00076,0.00043,0.00043,0.00043
