epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,87.8773,2.30471,2.33106,1.67622,0.40433,0.25085,0.20149,0.05212,2.77154,4.88312,1.70739,0.0700477,0.00332803,0.00332803
2,170.299,2.20017,2.09026,1.61359,0.40881,0.43582,0.39545,0.14998,2.25529,5.66774,1.45568,0.0398279,0.00644154,0.00644154
3,251.737,2.09195,1.93507,1.54639,0.55108,0.45141,0.43218,0.15444,2.25944,3.64799,1.39644,0.00938804,0.00933505,0.00933505
4,332.82,1.99254,1.79029,1.48428,0.57843,0.45305,0.48077,0.20033,2.02708,3.67356,1.2672,0.00901,0.00901,0.00901
5,413.791,1.93488,1.71287,1.4404,0.58103,0.46309,0.49933,0.22754,1.81975,2.62809,1.18972,0.00868,0.00868,0.00868
6,494.672,1.87925,1.63208,1.41236,0.58319,0.47882,0.47753,0.2099,1.80641,3.84551,1.2145,0.00835,0.00835,0.00835
7,575.427,1.84246,1.58089,1.37777,0.6808,0.57295,0.61645,0.28096,1.73332,3.46033,1.15817,0.00802,0.00802,0.00802
8,656.174,1.80177,1.52671,1.36976,0.70991,0.55183,0.59633,0.28003,1.68132,2.61456,1.12908,0.00769,0.00769,0.00769
9,736.949,1.7664,1.48619,1.34345,0.73768,0.55527,0.6132,0.28051,1.7296,2.37638,1.1428,0.00736,0.00736,0.00736
10,817.926,1.74048,1.44643,1.33105,0.72906,0.55607,0.61656,0.30517,1.5593,2.02421,1.09166,0.00703,0.00703,0.00703
11,898.625,1.7103,1.41868,1.31216,0.67002,0.56223,0.60281,0.30031,1.64312,2.32231,1.09523,0.0067,0.0067,0.0067
12,978.786,1.69496,1.39581,1.30163,0.70147,0.53167,0.60163,0.27034,1.83875,1.84792,1.14803,0.00637,0.00637,0.00637
13,1059.34,1.67688,1.37423,1.28876,0.68398,0.58614,0.62683,0.28609,1.73867,2.86964,1.14612,0.00604,0.00604,0.00604
14,1140.12,1.65243,1.35209,1.27479,0.72273,0.56919,0.62686,0.29052,1.83666,2.16935,1.17558,0.00571,0.00571,0.00571
15,1221.13,1.63392,1.32773,1.26719,0.73694,0.58152,0.65312,0.34177,1.5088,2.15748,1.05967,0.00538,0.00538,0.00538
16,1302.29,1.6175,1.31039,1.25977,0.71999,0.59189,0.65877,0.32503,1.60116,1.94554,1.07862,0.00505,0.00505,0.00505
17,1382.98,1.58719,1.27081,1.24104,0.74587,0.59094,0.65401,0.3092,1.68263,2.29416,1.10241,0.00472,0.00472,0.00472
18,1463.75,1.57251,1.2532,1.23575,0.68984,0.60644,0.65031,0.32579,1.56963,1.68343,1.06099,0.00439,0.00439,0.00439
19,1544.12,1.56305,1.24394,1.22855,0.72415,0.58968,0.64435,0.30549,1.70878,1.91062,1.10394,0.00406,0.00406,0.00406
20,1624.77,1.55498,1.23493,1.22723,0.71565,0.58945,0.63961,0.32836,1.55355,1.64707,1.05786,0.00373,0.00373,0.00373
21,1695.26,1.34508,1.05698,1.15967,0.73606,0.60933,0.66431,0.33797,1.60884,1.56251,1.07297,0.0034,0.0034,0.0034
22,1763.72,1.33445,1.0194,1.14985,0.70672,0.61565,0.67693,0.33418,1.67715,1.70021,1.09146,0.00307,0.00307,0.00307
23,1832.11,1.31303,1.0008,1.14199,0.72623,0.59958,0.66294,0.33101,1.60943,1.61748,1.06837,0.00274,0.00274,0.00274
24,1900.63,1.29675,0.99082,1.1395,0.74086,0.58469,0.66441,0.32658,1.66242,1.69897,1.10214,0.00241,0.00241,0.00241
25,1968.96,1.2759,0.96182,1.12091,0.71678,0.58298,0.65918,0.33182,1.65807,1.4527,1.08523,0.00208,0.00208,0.00208
26,2037.48,1.25248,0.93202,1.10739,0.7247,0.61115,0.66956,0.35387,1.57705,1.49816,1.05022,0.00175,0.00175,0.00175
27,2105.89,1.23367,0.91675,1.09903,0.74411,0.59701,0.67116,0.34986,1.58236,1.55952,1.0619,0.00142,0.00142,0.00142
28,2174.18,1.20692,0.89469,1.08933,0.73086,0.60338,0.6756,0.33563,1.71125,1.46671,1.11275,0.00109,0.00109,0.00109
29,2242.5,1.19003,0.87609,1.08403,0.72645,0.58364,0.65806,0.32815,1.70803,1.42909,1.08932,0.00076,0.00076,0.00076
30,2311,1.18845,0.86753,1.07646,0.7394,0.60758,0.68271,0.35994,1.57049,1.37746,1.04694,0.00043,0.00043,0.00043
