epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,86.6675,1.80647,1.58011,1.3316,0.67069,0.49568,0.52863,0.20007,2.16023,3.12796,1.36303,0.0700477,0.00332803,0.00332803
2,164.906,1.73287,1.40022,1.312,0.75423,0.55771,0.63596,0.33241,1.48971,3.82214,1.07712,0.0398279,0.00644154,0.00644154
3,243.775,1.60946,1.27562,1.2554,0.69895,0.58212,0.61043,0.28301,1.74226,5.06682,1.15459,0.00938804,0.00933505,0.00933505
4,321.582,1.54387,1.19282,1.21379,0.7787,0.62466,0.70173,0.36052,1.51915,2.90456,1.05848,0.00901,0.00901,0.00901
5,398.422,1.48342,1.12646,1.18363,0.75731,0.61174,0.67586,0.37146,1.33291,1.98642,1.00865,0.00868,0.00868,0.00868
6,475.67,1.45416,1.09285,1.16982,0.73325,0.66305,0.71694,0.41377,1.27653,1.97224,0.98866,0.00835,0.00835,0.00835
7,552.414,1.40237,1.0442,1.14788,0.79238,0.63997,0.72523,0.42962,1.28675,1.65426,0.98799,0.00802,0.00802,0.00802
8,629.773,1.40126,1.02282,1.14146,0.7353,0.65152,0.7052,0.39648,1.35327,1.92312,0.99663,0.00769,0.00769,0.00769
9,706.75,1.34301,0.98369,1.11799,0.78656,0.66527,0.73846,0.4435,1.20433,2.25922,0.96102,0.00736,0.00736,0.00736
10,784.063,1.31385,0.95227,1.10149,0.78282,0.64968,0.72862,0.44944,1.16563,1.88537,0.9405,0.00703,0.00703,0.00703
11,860.881,1.29085,0.93497,1.09099,0.76949,0.67387,0.73221,0.45233,1.17817,1.76926,0.9457,0.0067,0.0067,0.0067
12,937.762,1.25828,0.90607,1.07851,0.79543,0.6467,0.7339,0.44999,1.13355,1.73744,0.93779,0.00637,0.00637,0.00637
13,1014.15,1.24001,0.88841,1.07051,0.76124,0.66227,0.71962,0.43911,1.20259,1.88824,0.94848,0.00604,0.00604,0.00604
14,1090.75,1.22281,0.86994,1.06386,0.7803,0.67923,0.74512,0.4613,1.15669,1.53545,0.93799,0.00571,0.00571,0.00571
15,1167.39,1.21546,0.85732,1.05835,0.79165,0.66489,0.73749,0.45622,1.13424,1.46859,0.93497,0.00538,0.00538,0.00538
16,1243.87,1.19432,0.8423,1.05101,0.78707,0.6908,0.75015,0.47212,1.10442,1.53347,0.92466,0.00505,0.00505,0.00505
17,1320.35,1.19449,0.84075,1.0486,0.75438,0.71123,0.74815,0.4653,1.12646,1.43072,0.92757,0.00472,0.00472,0.00472
18,1397.22,1.18826,0.83035,1.04123,0.78732,0.65467,0.73408,0.45871,1.10343,1.51627,0.92668,0.00439,0.00439,0.00439
19,1474.11,1.18489,0.82717,1.04083,0.79421,0.67094,0.74852,0.47856,1.07397,1.60386,0.91829,0.00406,0.00406,0.00406
20,1550.3,1.14731,0.80217,1.03147,0.77595,0.67279,0.74065,0.47512,1.05099,1.72188,0.90997,0.00373,0.00373,0.00373
21,1622.68,1.0457,0.70382,0.97695,0.7745,0.6803,0.75052,0.47589,1.08546,1.47992,0.924,0.0034,0.0034,0.0034
22,1693.46,1.03067,0.68553,0.97411,0.77091,0.66397,0.73702,0.46081,1.17054,1.454,0.94073,0.00307,0.00307,0.00307
23,1763.95,1.01085,0.66586,0.96457,0.76614,0.65125,0.72428,0.4672,1.08952,1.61147,0.92153,0.00274,0.00274,0.00274
24,1834.71,0.98957,0.65382,0.96049,0.76641,0.66538,0.73523,0.46518,1.11561,1.60605,0.92639,0.00241,0.00241,0.00241
25,1905.46,0.99004,0.64295,0.95685,0.78592,0.66229,0.74197,0.47494,1.09869,1.56248,0.92934,0.00208,0.00208,0.00208
26,1976.08,0.96919,0.63442,0.95068,0.77253,0.6689,0.73591,0.46507,1.13298,1.45304,0.92996,0.00175,0.00175,0.00175
27,2046.55,0.95091,0.61548,0.94635,0.7746,0.66051,0.73924,0.47963,1.08649,1.43582,0.92058,0.00142,0.00142,0.00142
28,2116.77,0.9396,0.60601,0.94159,0.7732,0.6405,0.73295,0.47404,1.08109,1.37783,0.92021,0.00109,0.00109,0.00109
29,2186.9,0.92371,0.58562,0.93591,0.7849,0.64886,0.7384,0.47871,1.08846,1.39782,0.92305,0.00076,0.00076,0.00076
30,2256.76,0.90927,0.57916,0.92785,0.76677,0.67316,0.74569,0.48577,1.07503,1.36539,0.92042,0.00043,0.00043,0.00043
