epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,86.78,1.74507,1.5249,1.23421,0.72791,0.63053,0.65662,0.33922,1.42295,3.27284,1.02997,0.0700477,0.00332803,0.00332803
2,166.949,1.65628,1.2971,1.20175,0.74062,0.63705,0.70067,0.40788,1.25663,2.72501,0.99743,0.0398279,0.00644154,0.00644154
3,246.185,1.55978,1.1986,1.16071,0.77484,0.65133,0.72492,0.42529,1.20528,1.59386,0.96604,0.00938804,0.00933505,0.00933505
4,325.207,1.51232,1.14102,1.12827,0.77113,0.66778,0.73081,0.43814,1.17692,2.1658,0.9567,0.00901,0.00901,0.00901
5,404.681,1.47783,1.10512,1.11763,0.78302,0.64516,0.72669,0.43323,1.18028,1.86545,0.95171,0.00868,0.00868,0.00868
6,484.054,1.44586,1.07202,1.10281,0.80855,0.66554,0.74605,0.46631,1.11659,1.55771,0.93412,0.00835,0.00835,0.00835
7,563.556,1.39971,1.02973,1.08268,0.78548,0.66862,0.74516,0.46839,1.0936,1.71471,0.92556,0.00802,0.00802,0.00802
8,642.358,1.39418,1.01634,1.0757,0.78115,0.67852,0.75385,0.47185,1.111,1.51722,0.92779,0.00769,0.00769,0.00769
9,721.87,1.38859,0.99875,1.07202,0.79873,0.67975,0.74634,0.47214,1.10665,1.8133,0.92517,0.00736,0.00736,0.00736
10,800.853,1.35659,0.98826,1.06307,0.76787,0.65622,0.73344,0.46628,1.08691,1.67149,0.92314,0.00703,0.00703,0.00703
11,879.54,1.34003,0.96453,1.05232,0.7985,0.65414,0.73923,0.46415,1.11553,1.66827,0.92662,0.0067,0.0067,0.0067
12,958.504,1.34302,0.96413,1.05544,0.79558,0.6549,0.73772,0.46939,1.08013,1.77407,0.92014,0.00637,0.00637,0.00637
13,1036.94,1.31211,0.93294,1.0401,0.79833,0.66037,0.74185,0.47894,1.07234,1.52346,0.92183,0.00604,0.00604,0.00604
14,1115.74,1.30298,0.92746,1.03983,0.80653,0.67384,0.75189,0.4802,1.08923,1.78512,0.91639,0.00571,0.00571,0.00571
15,1194.36,1.30391,0.92373,1.03737,0.81876,0.66311,0.75764,0.48642,1.04602,1.56561,0.90731,0.00538,0.00538,0.00538
16,1273.12,1.29118,0.90924,1.03063,0.80604,0.65906,0.74456,0.48473,1.04849,1.71148,0.90734,0.00505,0.00505,0.00505
17,1351.34,1.27295,0.89198,1.02583,0.80872,0.65187,0.74418,0.4877,1.06064,1.59898,0.91111,0.00472,0.00472,0.00472
18,1429.97,1.2829,0.90041,1.02655,0.82379,0.65007,0.73929,0.47634,1.07032,1.57862,0.91192,0.00439,0.00439,0.00439
19,1508.91,1.25842,0.88073,1.02006,0.81419,0.66177,0.7504,0.49191,1.03348,1.69508,0.9075,0.00406,0.00406,0.00406
20,1588.04,1.24822,0.87215,1.01517,0.80499,0.67241,0.75148,0.49302,1.03602,1.60315,0.90231,0.00373,0.00373,0.00373
21,1653.16,1.15616,0.80713,0.98786,0.79792,0.63347,0.73113,0.46489,1.10071,1.68169,0.92632,0.0034,0.0034,0.0034
22,1715.83,1.14269,0.77854,0.97961,0.78503,0.65671,0.72727,0.46917,1.07916,1.72568,0.92013,0.00307,0.00307,0.00307
23,1778.16,1.12148,0.76411,0.9743,0.79704,0.65025,0.72708,0.46821,1.08332,1.6871,0.91915,0.00274,0.00274,0.00274
24,1840.62,1.10597,0.74795,0.96908,0.80589,0.65453,0.74132,0.47649,1.07451,1.73489,0.91788,0.00241,0.00241,0.00241
25,1902.83,1.10875,0.73742,0.96649,0.79601,0.64474,0.72485,0.46606,1.07122,1.5303,0.91759,0.00208,0.00208,0.00208
26,1965.16,1.08182,0.72436,0.95703,0.80635,0.64746,0.73335,0.47391,1.05416,1.60403,0.90878,0.00175,0.00175,0.00175
27,2027.54,1.06799,0.71111,0.95414,0.80078,0.66136,0.74442,0.48803,1.03237,1.75119,0.90305,0.00142,0.00142,0.00142
28,2089.78,1.05854,0.69717,0.95271,0.78969,0.6563,0.73806,0.47689,1.05575,1.77547,0.90926,0.00109,0.00109,0.00109
29,2152.21,1.04755,0.68917,0.94906,0.7868,0.6464,0.73121,0.47911,1.04817,1.79859,0.90726,0.00076,0.00076,0.00076
30,2214.55,1.049,0.68654,0.9445,0.79734,0.6512,0.74075,0.48483,1.03387,1.75364,0.9037,0.00043,0.00043,0.00043
