epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,81.7626,2.00176,1.93196,1.54399,0.68641,0.52913,0.5359,0.19589,2.10146,3.07588,1.37137,0.0700477,0.00332803,0.00332803
2,155.038,1.84314,1.60945,1.46059,0.68311,0.57923,0.62576,0.27791,1.84312,2.08971,1.2116,0.0398279,0.00644154,0.00644154
3,227.132,1.74771,1.48679,1.40572,0.75593,0.59408,0.65134,0.30573,1.66319,2.27258,1.1443,0.00938804,0.00933505,0.00933505
4,299.159,1.69545,1.42097,1.38164,0.71722,0.59563,0.63969,0.27755,1.87777,2.081,1.18678,0.00901,0.00901,0.00901
5,370.572,1.64543,1.37192,1.35398,0.77637,0.60014,0.66386,0.3267,1.62096,1.9628,1.11869,0.00868,0.00868,0.00868
6,441.594,1.59056,1.30152,1.31959,0.76048,0.60007,0.67259,0.30779,1.78431,1.83887,1.16891,0.00835,0.00835,0.00835
7,513.515,1.58314,1.29294,1.31502,0.77461,0.59832,0.66347,0.31909,1.63247,2.62557,1.10974,0.00802,0.00802,0.00802
8,585.143,1.56923,1.27863,1.30776,0.76885,0.63454,0.69884,0.34316,1.53396,2.05104,1.06567,0.00769,0.00769,0.00769
9,656.329,1.5305,1.23741,1.28647,0.77148,0.63064,0.69233,0.35118,1.53406,1.77325,1.07152,0.00736,0.00736,0.00736
10,727.669,1.51892,1.22286,1.28198,0.7778,0.60785,0.68076,0.35204,1.50996,1.94365,1.06929,0.00703,0.00703,0.00703
11,799.356,1.49846,1.21202,1.27323,0.78986,0.60538,0.67568,0.34419,1.57795,1.72974,1.08248,0.0067,0.0067,0.0067
12,870.44,1.48128,1.18731,1.26171,0.78918,0.6377,0.70662,0.36355,1.54593,1.81802,1.06221,0.00637,0.00637,0.00637
13,942.66,1.47522,1.1802,1.25818,0.76462,0.65217,0.70992,0.3711,1.53484,1.64579,1.0659,0.00604,0.00604,0.00604
14,1014.85,1.46011,1.17117,1.24788,0.79967,0.60675,0.69304,0.35214,1.59123,1.6731,1.07857,0.00571,0.00571,0.00571
15,1087.43,1.45039,1.15173,1.24311,0.77247,0.62267,0.68844,0.34391,1.55481,1.90141,1.06975,0.00538,0.00538,0.00538
16,1160.17,1.43784,1.13689,1.23713,0.77737,0.63927,0.70307,0.37514,1.43177,1.5768,1.01846,0.00505,0.00505,0.00505
17,1232.49,1.43974,1.14486,1.23399,0.78209,0.64102,0.70773,0.37329,1.53671,1.99467,1.06051,0.00472,0.00472,0.00472
18,1305.71,1.41179,1.11356,1.21827,0.75708,0.65125,0.70118,0.36748,1.49314,2.31563,1.03705,0.00439,0.00439,0.00439
19,1378.04,1.40705,1.09586,1.21312,0.77407,0.6414,0.70861,0.36982,1.51088,1.566,1.04994,0.00406,0.00406,0.00406
20,1450.66,1.40439,1.10251,1.21352,0.77248,0.65055,0.71264,0.38128,1.39331,2.01525,1.0087,0.00373,0.00373,0.00373
21,1519.72,1.30877,1.00898,1.14865,0.77159,0.6031,0.67545,0.35429,1.54615,1.66457,1.05301,0.0034,0.0034,0.0034
22,1587.32,1.28915,0.97629,1.13761,0.79591,0.5986,0.68054,0.35641,1.54899,1.75835,1.06478,0.00307,0.00307,0.00307
23,1654.84,1.25977,0.9532,1.12296,0.7783,0.58794,0.66442,0.36238,1.47699,1.78492,1.03421,0.00274,0.00274,0.00274
24,1722.18,1.23491,0.92624,1.11217,0.77717,0.60842,0.68037,0.35934,1.47712,2.00912,1.03679,0.00241,0.00241,0.00241
25,1789.12,1.23396,0.91889,1.10385,0.79069,0.60627,0.6847,0.3826,1.40628,1.61139,1.02014,0.00208,0.00208,0.00208
26,1855.94,1.21225,0.90391,1.09567,0.78765,0.60306,0.686,0.38872,1.35218,1.55894,0.99665,0.00175,0.00175,0.00175
27,1922.86,1.2013,0.89433,1.0922,0.77934,0.62938,0.69749,0.38581,1.38934,1.74439,1.00871,0.00142,0.00142,0.00142
28,1990.01,1.18519,0.86931,1.08322,0.7779,0.61307,0.68087,0.37411,1.4385,1.70613,1.01871,0.00109,0.00109,0.00109
29,2057.95,1.16244,0.85428,1.07187,0.78837,0.60995,0.68817,0.38877,1.3758,1.66467,1.00124,0.00076,0.00076,0.00076
30,2124.92,1.15981,0.84638,1.06665,0.79191,0.61975,0.6961,0.39126,1.38549,1.80023,1.0071,0.00043,0.00043,0.00043
