epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,75.2381,1.65251,1.43575,1.19775,0.72174,0.62173,0.68117,0.37063,1.36661,2.4836,1.02549,0.0700477,0.00332803,0.00332803
2,142.611,1.57077,1.19702,1.16225,0.72855,0.62518,0.67537,0.3753,1.29466,3.49052,1.00659,0.0398279,0.00644154,0.00644154
3,208.998,1.47727,1.09465,1.11604,0.76225,0.65203,0.71609,0.41764,1.29024,1.86325,0.98854,0.00938804,0.00933505,0.00933505
4,275.207,1.43439,1.05566,1.09895,0.77643,0.65174,0.73525,0.43524,1.23186,1.4391,0.96572,0.00901,0.00901,0.00901
5,341.085,1.39632,1.01375,1.08125,0.75553,0.65735,0.71335,0.43674,1.16405,1.60949,0.94941,0.00868,0.00868,0.00868
6,407.248,1.35808,0.97326,1.06211,0.79274,0.6553,0.73562,0.4594,1.12725,1.76121,0.93315,0.00835,0.00835,0.00835
7,473.026,1.33348,0.94655,1.05592,0.77951,0.67037,0.7387,0.45589,1.13509,1.57722,0.94089,0.00802,0.00802,0.00802
8,538.697,1.3093,0.92256,1.04025,0.78456,0.66978,0.74811,0.46873,1.11341,1.3715,0.9283,0.00769,0.00769,0.00769
9,604.471,1.28508,0.89475,1.02856,0.8042,0.65509,0.7429,0.46399,1.101,1.65709,0.92954,0.00736,0.00736,0.00736
10,670.197,1.27759,0.88627,1.02264,0.77998,0.67073,0.73966,0.46803,1.1052,1.61932,0.92941,0.00703,0.00703,0.00703
11,735.98,1.27218,0.88215,1.02137,0.79357,0.66368,0.73604,0.46964,1.08727,1.46921,0.92628,0.0067,0.0067,0.0067
12,801.827,1.24369,0.85789,1.01535,0.77881,0.68072,0.7493,0.47825,1.07522,1.39491,0.92194,0.00637,0.00637,0.00637
13,867.711,1.22547,0.84389,1.00511,0.80037,0.66583,0.7501,0.47953,1.05329,1.54564,0.91893,0.00604,0.00604,0.00604
14,933.514,1.22066,0.83232,1.00347,0.80244,0.64283,0.73497,0.48024,1.05176,1.39897,0.91742,0.00571,0.00571,0.00571
15,999.023,1.2171,0.83008,1.00155,0.79951,0.64157,0.73395,0.46749,1.08321,1.37523,0.92533,0.00538,0.00538,0.00538
16,1064.72,1.20077,0.81534,0.9985,0.80524,0.65819,0.73985,0.47532,1.05539,1.30819,0.91711,0.00505,0.00505,0.00505
17,1130.17,1.20228,0.81905,0.99288,0.79433,0.63814,0.72379,0.47372,1.03794,1.35791,0.91002,0.00472,0.00472,0.00472
18,1195.69,1.17773,0.79907,0.99147,0.8227,0.64145,0.74219,0.48193,1.04748,1.40832,0.91169,0.00439,0.00439,0.00439
19,1260.87,1.16384,0.77951,0.98215,0.7922,0.65674,0.74082,0.48356,1.03626,1.46111,0.91423,0.00406,0.00406,0.00406
20,1326.31,1.16112,0.77509,0.9792,0.7999,0.6665,0.7467,0.48618,1.02625,1.49487,0.9103,0.00373,0.00373,0.00373
21,1391.29,1.12549,0.76288,0.97708,0.7779,0.62851,0.71021,0.45513,1.09873,1.70235,0.93136,0.0034,0.0034,0.0034
22,1453.83,1.12285,0.75165,0.97446,0.7857,0.64336,0.72479,0.45522,1.09408,1.67121,0.92448,0.00307,0.00307,0.00307
23,1516.22,1.11549,0.7398,0.97178,0.80058,0.6073,0.70596,0.45141,1.08926,1.66595,0.92022,0.00274,0.00274,0.00274
24,1578.42,1.0961,0.72981,0.96763,0.77932,0.61602,0.7016,0.45415,1.08852,1.688,0.92022,0.00241,0.00241,0.00241
25,1640.45,1.09517,0.71736,0.96134,0.7774,0.63419,0.71352,0.46607,1.05824,1.48763,0.9175,0.00208,0.00208,0.00208
26,1702.67,1.07626,0.70686,0.95429,0.79233,0.62209,0.70897,0.46388,1.06197,1.51895,0.91482,0.00175,0.00175,0.00175
27,1765.09,1.05861,0.69115,0.95182,0.77581,0.63312,0.71918,0.47211,1.06183,1.59151,0.91485,0.00142,0.00142,0.00142
28,1827.43,1.05036,0.6828,0.94953,0.77349,0.62885,0.71445,0.46633,1.05803,1.56445,0.91498,0.00109,0.00109,0.00109
29,1889.88,1.04686,0.67666,0.94691,0.77988,0.62504,0.71167,0.4662,1.04746,1.52374,0.91335,0.00076,0.00076,0.00076
30,1952.24,1.04443,0.67136,0.94383,0.7736,0.6297,0.71344,0.46778,1.05277,1.5566,0.91187,0.00043,0.00043,0.00043
